gemIdWithLevel, gemName, v1, v2, v3, v4, v5, v6, v7, v8, gemRootId, gemLevel, usageDes, propDes, v9, imgName, v10, gemNeedExp, v11, v12, v13, v14, v15, v16, v17, v18, v19, v20, v21, v22, v23, v24, v25, v26, v27, v28, v29, v30, v31, v32, v33, v34, v35, v36, v37, v38, v39, v40, v41, v42, v43, v44, v45, v46, v47, v48, v49, v50, v51, v52, v53, 5v4, v55, v56, v57, v58, v59, v60,
32606, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+18$$洞察+18, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 26000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32607, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+20$$洞察+20, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 30000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32608, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+23$$洞察+23, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 34000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32609, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+25$$洞察+25, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 38000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32610, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+28$$洞察+28, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 42000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32611, 恒慧圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32601, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+31$$洞察+31, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_4, 1, 50000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32701, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 1, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+8$$洞察+8, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 12000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32702, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 2, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+10$$洞察+10, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 30000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32703, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 3, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+13$$洞察+13, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 50000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32704, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 4, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+16$$洞察+16, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 70000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32705, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 5, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+19$$洞察+19, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 90000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32706, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 6, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+22$$洞察+22, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 120000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32707, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 7, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+25$$洞察+25, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 160000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32708, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 8, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+28$$洞察+28, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 200000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32709, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 9, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+31$$洞察+31, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 213750, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32710, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 10, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+34$$洞察+34, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 281250, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32711, 恒慧圆石·五, 2, 0, 3, 0, 0, 0, , 4, 32701, 11, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过猴年定制礼包购买获得。, 气劲+37$$洞察+37, 1, ICON_63_BIANSHI_PRIME_QiJinDongCha_QUALITY_5, 1, 375000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32801, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 1, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+6$$身法+6, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 3000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32802, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 2, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+7$$身法+7, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 5250, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32803, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 3, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+8$$身法+8, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 7500, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32804, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 4, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+10$$身法+10, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 9750, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32805, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 5, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+12$$身法+12, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 12000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32806, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+14$$身法+14, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 14250, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32807, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+16$$身法+16, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 16500, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32808, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+17$$身法+17, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 18750, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32809, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+19$$身法+19, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 21000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32810, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+21$$身法+21, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 23250, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32811, 恒敏圆石·三, 2, 0, 3, 0, 0, 0, , 2, 32801, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+23$$身法+23, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_3, 1, 35000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32901, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 1, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+7$$身法+7, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 6000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32902, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 2, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+8$$身法+8, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 10000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32903, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 3, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+11$$身法+11, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 14000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32904, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 4, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+13$$身法+13, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 18000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32905, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 5, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+16$$身法+16, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 22000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32906, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+18$$身法+18, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 26000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32907, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+20$$身法+20, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 30000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32908, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+23$$身法+23, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 34000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32909, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+25$$身法+25, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 38000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32910, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+28$$身法+28, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 42000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32911, 恒敏圆石·四, 2, 0, 3, 0, 0, 0, , 3, 32901, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气劲+31$$身法+31, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_4, 1, 50000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33001, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 1, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+8$$身法+8, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 12000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33002, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 2, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+10$$身法+10, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 30000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33003, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 3, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+13$$身法+13, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 50000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33004, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 4, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+16$$身法+16, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 70000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33005, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 5, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+19$$身法+19, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 90000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33006, 恒敏圆石·五, 2, 0, 3, 0, 0, 0, , 4, 33001, 6, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：喋血万雪窟-鹤王（普通）、喋血万雪窟-百晓生（挑战）掉落。, 气劲+22$$身法+22, 1, ICON_63_BIANSHI_PRIME_QiJinShenFa_QUALITY_5, 1, 120000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
