childSkillName, childSkillId, icon, id2, level, skillDecoId, equipAddId, times, suiyin, item1, count1, item2, count2, originItem, collectLevel, des, des2, percent,
ShiMeiSkill_Zi_Zhen_LV25, 30125, ShiMeiSkill_Zi_Zhen_LV1, 30101, 25, 0, 88030125, 17, 400000, 1084301, 8, 1083004, 5, 1083301, 1, 外功防御+339<br>内功防御+339<br>格挡率+17%, 外功防御+339<br>内功防御+339<br>格挡率+17%, 0.0, 
ShiMeiSkill_Zi_Zhen_LV26, 30126, ShiMeiSkill_Zi_Zhen_LV1, 30101, 26, 0, 88030126, 17, 400000, 1084301, 8, , , 1083301, 2, 外功防御+348<br>内功防御+348<br>格挡率+17.4%, 外功防御+348<br>内功防御+348<br>格挡率+17.4%, 0.0, 
ShiMeiSkill_Zi_Zhen_LV27, 30127, ShiMeiSkill_Zi_Zhen_LV1, 30101, 27, 0, 88030127, 17, 400000, 1084301, 8, , , 1083301, 1, 外功防御+357<br>内功防御+357<br>格挡率+17.8%, 外功防御+357<br>内功防御+357<br>格挡率+17.8%, 0.0, 
ShiMeiSkill_Zi_Zhen_LV28, 30128, ShiMeiSkill_Zi_Zhen_LV1, 30101, 28, 0, 88030128, 18, 400000, 1084301, 8, , , 1083301, 1, 外功防御+366<br>内功防御+366<br>格挡率+18.3%, 外功防御+366<br>内功防御+366<br>格挡率+18.3%, 0.0, 
ShiMeiSkill_Zi_Zhen_LV29, 30129, ShiMeiSkill_Zi_Zhen_LV1, 30101, 29, 0, 88030129, 18, 450000, 1084301, 9, , , 1083301, 2, 外功防御+374<br>内功防御+374<br>格挡率+18.7%, 外功防御+374<br>内功防御+374<br>格挡率+18.7%, 0.0, 
ShiMeiSkill_Zi_Zhen_LV30, 30130, ShiMeiSkill_Zi_Zhen_LV1, 30101, 30, 0, 88030130, 0, 0, 1084301, 9, , , 1083301, 1, 外功防御+383<br>内功防御+383<br>格挡率+19.2%, 外功防御+383<br>内功防御+383<br>格挡率+19.2%, 0.0, 
ShiMeiSkill_Zi_Po_LV1, 30201, ShiMeiSkill_Zi_Po_LV1, 30201, 1, 0, 88030201, 6, 50000, 1084302, 1, , , 1083302, 19, 外功攻击+64<br>内功攻击+40<br>命中率+6.4%, 外功攻击+64<br>内功攻击+40<br>命中率+6.4%, 0.0, 
ShiMeiSkill_Zi_Po_LV2, 30202, ShiMeiSkill_Zi_Po_LV1, 30201, 2, 0, 88030202, 7, 100000, 1084302, 2, , , 1083302, 2, 外功攻击+68<br>内功攻击+43<br>命中率+6.8%, 外功攻击+68<br>内功攻击+43<br>命中率+6.8%, 0.0, 
ShiMeiSkill_Zi_Po_LV3, 30203, ShiMeiSkill_Zi_Po_LV1, 30201, 3, 0, 88030203, 7, 150000, 1084302, 3, , , 1083302, 1, 外功攻击+73<br>内功攻击+46<br>命中率+7.3%, 外功攻击+73<br>内功攻击+46<br>命中率+7.3%, 0.0, 
ShiMeiSkill_Zi_Po_LV4, 30204, ShiMeiSkill_Zi_Po_LV1, 30201, 4, 0, 88030204, 8, 150000, 1084302, 3, , , 1083302, 1, 外功攻击+77<br>内功攻击+48<br>命中率+7.7%, 外功攻击+77<br>内功攻击+48<br>命中率+7.7%, 0.0, 
ShiMeiSkill_Zi_Po_LV5, 30205, ShiMeiSkill_Zi_Po_LV1, 30201, 5, 0, 88030205, 8, 200000, 1084302, 4, , , 1083302, 2, 外功攻击+82<br>内功攻击+51<br>命中率+8.2%, 外功攻击+82<br>内功攻击+51<br>命中率+8.2%, 0.0, 
ShiMeiSkill_Zi_Po_LV6, 30206, ShiMeiSkill_Zi_Po_LV1, 30201, 6, 0, 88030206, 9, 200000, 1084302, 4, , , 1083302, 1, 外功攻击+86<br>内功攻击+54<br>命中率+8.6%, 外功攻击+86<br>内功攻击+54<br>命中率+8.6%, 0.0, 
ShiMeiSkill_Zi_Po_LV7, 30207, ShiMeiSkill_Zi_Po_LV1, 30201, 7, 0, 88030207, 9, 200000, 1084302, 4, , , 1083302, 1, 外功攻击+90<br>内功攻击+57<br>命中率+9%, 外功攻击+90<br>内功攻击+57<br>命中率+9%, 0.0, 
ShiMeiSkill_Zi_Po_LV8, 30208, ShiMeiSkill_Zi_Po_LV1, 30201, 8, 0, 88030208, 10, 200000, 1084302, 4, , , 1083302, 2, 外功攻击+95<br>内功攻击+59<br>命中率+9.5%, 外功攻击+95<br>内功攻击+59<br>命中率+9.5%, 0.0, 
ShiMeiSkill_Zi_Po_LV9, 30209, ShiMeiSkill_Zi_Po_LV1, 30201, 9, 0, 88030209, 10, 250000, 1084302, 5, , , 1083302, 1, 外功攻击+99<br>内功攻击+62<br>命中率+9.9%, 外功攻击+99<br>内功攻击+62<br>命中率+9.9%, 0.0, 
ShiMeiSkill_Zi_Po_LV10, 30210, ShiMeiSkill_Zi_Po_LV1, 30201, 10, 0, 88030210, 11, 250000, 1084302, 5, , , 1083302, 1, 外功攻击+104<br>内功攻击+65<br>命中率+10.4%, 外功攻击+104<br>内功攻击+65<br>命中率+10.4%, 0.0, 
ShiMeiSkill_Zi_Po_LV11, 30211, ShiMeiSkill_Zi_Po_LV1, 30201, 11, 0, 88030211, 11, 250000, 1084302, 5, , , 1083302, 2, 外功攻击+108<br>内功攻击+68<br>命中率+10.8%, 外功攻击+108<br>内功攻击+68<br>命中率+10.8%, 0.0, 
ShiMeiSkill_Zi_Po_LV12, 30212, ShiMeiSkill_Zi_Po_LV1, 30201, 12, 0, 88030212, 12, 250000, 1084302, 5, , , 1083302, 1, 外功攻击+112<br>内功攻击+70<br>命中率+11.2%, 外功攻击+112<br>内功攻击+70<br>命中率+11.2%, 0.0, 
ShiMeiSkill_Zi_Po_LV13, 30213, ShiMeiSkill_Zi_Po_LV1, 30201, 13, 0, 88030213, 12, 300000, 1084302, 6, , , 1083302, 1, 外功攻击+117<br>内功攻击+73<br>命中率+11.7%, 外功攻击+117<br>内功攻击+73<br>命中率+11.7%, 0.0, 
ShiMeiSkill_Zi_Po_LV14, 30214, ShiMeiSkill_Zi_Po_LV1, 30201, 14, 0, 88030214, 12, 300000, 1084302, 6, , , 1083302, 2, 外功攻击+121<br>内功攻击+76<br>命中率+12.1%, 外功攻击+121<br>内功攻击+76<br>命中率+12.1%, 0.0, 
ShiMeiSkill_Zi_Po_LV15, 30215, ShiMeiSkill_Zi_Po_LV1, 30201, 15, 0, 88030215, 13, 300000, 1084302, 6, , , 1083302, 1, 外功攻击+126<br>内功攻击+79<br>命中率+12.6%, 外功攻击+126<br>内功攻击+79<br>命中率+12.6%, 0.0, 
ShiMeiSkill_Zi_Po_LV16, 30216, ShiMeiSkill_Zi_Po_LV1, 30201, 16, 0, 88030216, 13, 300000, 1084302, 6, , , 1083302, 1, 外功攻击+130<br>内功攻击+81<br>命中率+13%, 外功攻击+130<br>内功攻击+81<br>命中率+13%, 0.0, 
ShiMeiSkill_Zi_Po_LV17, 30217, ShiMeiSkill_Zi_Po_LV1, 30201, 17, 0, 88030217, 14, 300000, 1084302, 6, , , 1083302, 2, 外功攻击+134<br>内功攻击+84<br>命中率+13.4%, 外功攻击+134<br>内功攻击+84<br>命中率+13.4%, 0.0, 
ShiMeiSkill_Zi_Po_LV18, 30218, ShiMeiSkill_Zi_Po_LV1, 30201, 18, 0, 88030218, 14, 350000, 1084302, 7, , , 1083302, 1, 外功攻击+139<br>内功攻击+87<br>命中率+13.9%, 外功攻击+139<br>内功攻击+87<br>命中率+13.9%, 0.0, 
ShiMeiSkill_Zi_Po_LV19, 30219, ShiMeiSkill_Zi_Po_LV1, 30201, 19, 0, 88030219, 14, 350000, 1084302, 7, , , 1083302, 1, 外功攻击+143<br>内功攻击+90<br>命中率+14.3%, 外功攻击+143<br>内功攻击+90<br>命中率+14.3%, 0.0, 
ShiMeiSkill_Zi_Po_LV20, 30220, ShiMeiSkill_Zi_Po_LV1, 30201, 20, 0, 88030220, 15, 350000, 1084302, 7, 1083004, 1, 1083302, 2, 外功攻击+148<br>内功攻击+92<br>命中率+14.8%, 外功攻击+148<br>内功攻击+92<br>命中率+14.8%, 0.0, 
ShiMeiSkill_Zi_Po_LV21, 30221, ShiMeiSkill_Zi_Po_LV1, 30201, 21, 0, 88030221, 15, 350000, 1084302, 7, , , 1083302, 1, 外功攻击+152<br>内功攻击+95<br>命中率+15.2%, 外功攻击+152<br>内功攻击+95<br>命中率+15.2%, 0.0, 
ShiMeiSkill_Zi_Po_LV22, 30222, ShiMeiSkill_Zi_Po_LV1, 30201, 22, 0, 88030222, 15, 350000, 1084302, 7, , , 1083302, 1, 外功攻击+156<br>内功攻击+98<br>命中率+15.6%, 外功攻击+156<br>内功攻击+98<br>命中率+15.6%, 0.0, 
ShiMeiSkill_Zi_Po_LV23, 30223, ShiMeiSkill_Zi_Po_LV1, 30201, 23, 0, 88030223, 16, 400000, 1084302, 8, , , 1083302, 2, 外功攻击+161<br>内功攻击+101<br>命中率+16.1%, 外功攻击+161<br>内功攻击+101<br>命中率+16.1%, 0.0, 
ShiMeiSkill_Zi_Po_LV24, 30224, ShiMeiSkill_Zi_Po_LV1, 30201, 24, 0, 88030224, 16, 400000, 1084302, 8, , , 1083302, 1, 外功攻击+165<br>内功攻击+103<br>命中率+16.5%, 外功攻击+165<br>内功攻击+103<br>命中率+16.5%, 0.0, 
ShiMeiSkill_Zi_Po_LV25, 30225, ShiMeiSkill_Zi_Po_LV1, 30201, 25, 0, 88030225, 17, 400000, 1084302, 8, 1083004, 5, 1083302, 1, 外功攻击+170<br>内功攻击+106<br>命中率+17%, 外功攻击+170<br>内功攻击+106<br>命中率+17%, 0.0, 
ShiMeiSkill_Zi_Po_LV26, 30226, ShiMeiSkill_Zi_Po_LV1, 30201, 26, 0, 88030226, 17, 400000, 1084302, 8, , , 1083302, 2, 外功攻击+174<br>内功攻击+109<br>命中率+17.4%, 外功攻击+174<br>内功攻击+109<br>命中率+17.4%, 0.0, 
ShiMeiSkill_Zi_Po_LV27, 30227, ShiMeiSkill_Zi_Po_LV1, 30201, 27, 0, 88030227, 17, 400000, 1084302, 8, , , 1083302, 1, 外功攻击+178<br>内功攻击+112<br>命中率+17.8%, 外功攻击+178<br>内功攻击+112<br>命中率+17.8%, 0.0, 
ShiMeiSkill_Zi_Po_LV28, 30228, ShiMeiSkill_Zi_Po_LV1, 30201, 28, 0, 88030228, 18, 400000, 1084302, 8, , , 1083302, 1, 外功攻击+183<br>内功攻击+114<br>命中率+18.3%, 外功攻击+183<br>内功攻击+114<br>命中率+18.3%, 0.0, 
ShiMeiSkill_Zi_Po_LV29, 30229, ShiMeiSkill_Zi_Po_LV1, 30201, 29, 0, 88030229, 18, 450000, 1084302, 9, , , 1083302, 2, 外功攻击+187<br>内功攻击+117<br>命中率+18.7%, 外功攻击+187<br>内功攻击+117<br>命中率+18.7%, 0.0, 
ShiMeiSkill_Zi_Po_LV30, 30230, ShiMeiSkill_Zi_Po_LV1, 30201, 30, 0, 88030230, 0, 0, 1084302, 9, , , 1083302, 1, 外功攻击+192<br>内功攻击+120<br>命中率+19.2%, 外功攻击+192<br>内功攻击+120<br>命中率+19.2%, 0.0, 
ShiMeiSkill_Zi_Shang_LV1, 30301, ShiMeiSkill_Zi_Shang_LV1, 30301, 1, 0, 88030301, 6, 50000, 1084303, 1, , , 1083303, 19, 破伤+80<br>御伤+47, 破伤+80<br>御伤+47, 0.0, 
ShiMeiSkill_Zi_Shang_LV2, 30302, ShiMeiSkill_Zi_Shang_LV1, 30301, 2, 0, 88030302, 7, 100000, 1084303, 2, , , 1083303, 2, 破伤+86<br>御伤+50, 破伤+86<br>御伤+50, 0.0, 
ShiMeiSkill_Zi_Shang_LV3, 30303, ShiMeiSkill_Zi_Shang_LV1, 30301, 3, 0, 88030303, 7, 150000, 1084303, 3, , , 1083303, 1, 破伤+91<br>御伤+53, 破伤+91<br>御伤+53, 0.0, 
ShiMeiSkill_Zi_Shang_LV4, 30304, ShiMeiSkill_Zi_Shang_LV1, 30301, 4, 0, 88030304, 8, 150000, 1084303, 3, , , 1083303, 1, 破伤+97<br>御伤+56, 破伤+97<br>御伤+56, 0.0, 
ShiMeiSkill_Zi_Shang_LV5, 30305, ShiMeiSkill_Zi_Shang_LV1, 30301, 5, 0, 88030305, 8, 200000, 1084303, 4, , , 1083303, 2, 破伤+102<br>御伤+60, 破伤+102<br>御伤+60, 0.0, 
ShiMeiSkill_Zi_Shang_LV6, 30306, ShiMeiSkill_Zi_Shang_LV1, 30301, 6, 0, 88030306, 9, 200000, 1084303, 4, , , 1083303, 1, 破伤+108<br>御伤+63, 破伤+108<br>御伤+63, 0.0, 
ShiMeiSkill_Zi_Shang_LV7, 30307, ShiMeiSkill_Zi_Shang_LV1, 30301, 7, 0, 88030307, 9, 200000, 1084303, 4, , , 1083303, 1, 破伤+113<br>御伤+66, 破伤+113<br>御伤+66, 0.0, 
ShiMeiSkill_Zi_Shang_LV8, 30308, ShiMeiSkill_Zi_Shang_LV1, 30301, 8, 0, 88030308, 10, 200000, 1084303, 4, , , 1083303, 2, 破伤+119<br>御伤+69, 破伤+119<br>御伤+69, 0.0, 
ShiMeiSkill_Zi_Shang_LV9, 30309, ShiMeiSkill_Zi_Shang_LV1, 30301, 9, 0, 88030309, 10, 250000, 1084303, 5, , , 1083303, 1, 破伤+124<br>御伤+72, 破伤+124<br>御伤+72, 0.0, 
ShiMeiSkill_Zi_Shang_LV10, 30310, ShiMeiSkill_Zi_Shang_LV1, 30301, 10, 0, 88030310, 11, 250000, 1084303, 5, , , 1083303, 1, 破伤+130<br>御伤+76, 破伤+130<br>御伤+76, 0.0, 
ShiMeiSkill_Zi_Shang_LV11, 30311, ShiMeiSkill_Zi_Shang_LV1, 30301, 11, 0, 88030311, 11, 250000, 1084303, 5, , , 1083303, 2, 破伤+135<br>御伤+79, 破伤+135<br>御伤+79, 0.0, 
ShiMeiSkill_Zi_Shang_LV12, 30312, ShiMeiSkill_Zi_Shang_LV1, 30301, 12, 0, 88030312, 12, 250000, 1084303, 5, , , 1083303, 1, 破伤+141<br>御伤+82, 破伤+141<br>御伤+82, 0.0, 
ShiMeiSkill_Zi_Shang_LV13, 30313, ShiMeiSkill_Zi_Shang_LV1, 30301, 13, 0, 88030313, 12, 300000, 1084303, 6, , , 1083303, 1, 破伤+146<br>御伤+85, 破伤+146<br>御伤+85, 0.0, 
ShiMeiSkill_Zi_Shang_LV14, 30314, ShiMeiSkill_Zi_Shang_LV1, 30301, 14, 0, 88030314, 12, 300000, 1084303, 6, , , 1083303, 2, 破伤+152<br>御伤+89, 破伤+152<br>御伤+89, 0.0, 
ShiMeiSkill_Zi_Shang_LV15, 30315, ShiMeiSkill_Zi_Shang_LV1, 30301, 15, 0, 88030315, 13, 300000, 1084303, 6, , , 1083303, 1, 破伤+157<br>御伤+92, 破伤+157<br>御伤+92, 0.0, 
ShiMeiSkill_Zi_Shang_LV16, 30316, ShiMeiSkill_Zi_Shang_LV1, 30301, 16, 0, 88030316, 13, 300000, 1084303, 6, , , 1083303, 1, 破伤+163<br>御伤+95, 破伤+163<br>御伤+95, 0.0, 
ShiMeiSkill_Zi_Shang_LV17, 30317, ShiMeiSkill_Zi_Shang_LV1, 30301, 17, 0, 88030317, 14, 300000, 1084303, 6, , , 1083303, 2, 破伤+168<br>御伤+98, 破伤+168<br>御伤+98, 0.0, 
ShiMeiSkill_Zi_Shang_LV18, 30318, ShiMeiSkill_Zi_Shang_LV1, 30301, 18, 0, 88030318, 14, 350000, 1084303, 7, , , 1083303, 1, 破伤+174<br>御伤+101, 破伤+174<br>御伤+101, 0.0, 
ShiMeiSkill_Zi_Shang_LV19, 30319, ShiMeiSkill_Zi_Shang_LV1, 30301, 19, 0, 88030319, 14, 350000, 1084303, 7, , , 1083303, 1, 破伤+179<br>御伤+105, 破伤+179<br>御伤+105, 0.0, 
ShiMeiSkill_Zi_Shang_LV20, 30320, ShiMeiSkill_Zi_Shang_LV1, 30301, 20, 0, 88030320, 15, 350000, 1084303, 7, 1083004, 1, 1083303, 2, 破伤+185<br>御伤+108, 破伤+185<br>御伤+108, 0.0, 
ShiMeiSkill_Zi_Shang_LV21, 30321, ShiMeiSkill_Zi_Shang_LV1, 30301, 21, 0, 88030321, 15, 350000, 1084303, 7, , , 1083303, 1, 破伤+190<br>御伤+111, 破伤+190<br>御伤+111, 0.0, 
ShiMeiSkill_Zi_Shang_LV22, 30322, ShiMeiSkill_Zi_Shang_LV1, 30301, 22, 0, 88030322, 15, 350000, 1084303, 7, , , 1083303, 1, 破伤+196<br>御伤+114, 破伤+196<br>御伤+114, 0.0, 
ShiMeiSkill_Zi_Shang_LV23, 30323, ShiMeiSkill_Zi_Shang_LV1, 30301, 23, 0, 88030323, 16, 400000, 1084303, 8, , , 1083303, 2, 破伤+201<br>御伤+117, 破伤+201<br>御伤+117, 0.0, 
ShiMeiSkill_Zi_Shang_LV24, 30324, ShiMeiSkill_Zi_Shang_LV1, 30301, 24, 0, 88030324, 16, 400000, 1084303, 8, , , 1083303, 1, 破伤+207<br>御伤+121, 破伤+207<br>御伤+121, 0.0, 
ShiMeiSkill_Zi_Shang_LV25, 30325, ShiMeiSkill_Zi_Shang_LV1, 30301, 25, 0, 88030325, 17, 400000, 1084303, 8, 1083004, 5, 1083303, 1, 破伤+212<br>御伤+124, 破伤+212<br>御伤+124, 0.0, 
ShiMeiSkill_Zi_Shang_LV26, 30326, ShiMeiSkill_Zi_Shang_LV1, 30301, 26, 0, 88030326, 17, 400000, 1084303, 8, , , 1083303, 2, 破伤+218<br>御伤+127, 破伤+218<br>御伤+127, 0.0, 
ShiMeiSkill_Zi_Shang_LV27, 30327, ShiMeiSkill_Zi_Shang_LV1, 30301, 27, 0, 88030327, 17, 400000, 1084303, 8, , , 1083303, 1, 破伤+223<br>御伤+130, 破伤+223<br>御伤+130, 0.0, 
ShiMeiSkill_Zi_Shang_LV28, 30328, ShiMeiSkill_Zi_Shang_LV1, 30301, 28, 0, 88030328, 18, 400000, 1084303, 8, , , 1083303, 1, 破伤+229<br>御伤+134, 破伤+229<br>御伤+134, 0.0, 
ShiMeiSkill_Zi_Shang_LV29, 30329, ShiMeiSkill_Zi_Shang_LV1, 30301, 29, 0, 88030329, 18, 450000, 1084303, 9, , , 1083303, 2, 破伤+234<br>御伤+137, 破伤+234<br>御伤+137, 0.0, 
ShiMeiSkill_Zi_Shang_LV30, 30330, ShiMeiSkill_Zi_Shang_LV1, 30301, 30, 0, 88030330, 0, 0, 1084303, 9, , , 1083303, 1, 破伤+240<br>御伤+140, 破伤+240<br>御伤+140, 0.0, 
ShiMeiSkill_Zi_Wei_LV1, 30401, ShiMeiSkill_Zi_Wei_LV1, 30401, 1, 0, 88030401, 6, 50000, 1084304, 1, , , 1083304, 19, 气血+1120<br>韧劲+5.3%, 气血+1120<br>韧劲+5.3%, 0.0, 
ShiMeiSkill_Zi_Wei_LV2, 30402, ShiMeiSkill_Zi_Wei_LV1, 30401, 2, 0, 88030402, 7, 100000, 1084304, 2, , , 1083304, 2, 气血+1200<br>韧劲+5.7%, 气血+1200<br>韧劲+5.7%, 0.0, 
ShiMeiSkill_Zi_Wei_LV3, 30403, ShiMeiSkill_Zi_Wei_LV1, 30401, 3, 0, 88030403, 7, 150000, 1084304, 3, , , 1083304, 1, 气血+1270<br>韧劲+6.1%, 气血+1270<br>韧劲+6.1%, 0.0, 
ShiMeiSkill_Zi_Wei_LV4, 30404, ShiMeiSkill_Zi_Wei_LV1, 30401, 4, 0, 88030404, 8, 150000, 1084304, 3, , , 1083304, 1, 气血+1350<br>韧劲+6.4%, 气血+1350<br>韧劲+6.4%, 0.0, 
ShiMeiSkill_Zi_Wei_LV5, 30405, ShiMeiSkill_Zi_Wei_LV1, 30401, 5, 0, 88030405, 8, 200000, 1084304, 4, , , 1083304, 2, 气血+1430<br>韧劲+6.8%, 气血+1430<br>韧劲+6.8%, 0.0, 
ShiMeiSkill_Zi_Wei_LV6, 30406, ShiMeiSkill_Zi_Wei_LV1, 30401, 6, 0, 88030406, 9, 200000, 1084304, 4, , , 1083304, 1, 气血+1510<br>韧劲+7.2%, 气血+1510<br>韧劲+7.2%, 0.0, 
ShiMeiSkill_Zi_Wei_LV7, 30407, ShiMeiSkill_Zi_Wei_LV1, 30401, 7, 0, 88030407, 9, 200000, 1084304, 4, , , 1083304, 1, 气血+1580<br>韧劲+7.5%, 气血+1580<br>韧劲+7.5%, 0.0, 
ShiMeiSkill_Zi_Wei_LV8, 30408, ShiMeiSkill_Zi_Wei_LV1, 30401, 8, 0, 88030408, 10, 200000, 1084304, 4, , , 1083304, 2, 气血+1660<br>韧劲+7.9%, 气血+1660<br>韧劲+7.9%, 0.0, 
ShiMeiSkill_Zi_Wei_LV9, 30409, ShiMeiSkill_Zi_Wei_LV1, 30401, 9, 0, 88030409, 10, 250000, 1084304, 5, , , 1083304, 1, 气血+1740<br>韧劲+8.3%, 气血+1740<br>韧劲+8.3%, 0.0, 
ShiMeiSkill_Zi_Wei_LV10, 30410, ShiMeiSkill_Zi_Wei_LV1, 30401, 10, 0, 88030410, 11, 250000, 1084304, 5, , , 1083304, 1, 气血+1810<br>韧劲+8.6%, 气血+1810<br>韧劲+8.6%, 0.0, 
ShiMeiSkill_Zi_Wei_LV11, 30411, ShiMeiSkill_Zi_Wei_LV1, 30401, 11, 0, 88030411, 11, 250000, 1084304, 5, , , 1083304, 2, 气血+1890<br>韧劲+9%, 气血+1890<br>韧劲+9%, 0.0, 
ShiMeiSkill_Zi_Wei_LV12, 30412, ShiMeiSkill_Zi_Wei_LV1, 30401, 12, 0, 88030412, 12, 250000, 1084304, 5, , , 1083304, 1, 气血+1970<br>韧劲+9.4%, 气血+1970<br>韧劲+9.4%, 0.0, 
ShiMeiSkill_Zi_Wei_LV13, 30413, ShiMeiSkill_Zi_Wei_LV1, 30401, 13, 0, 88030413, 12, 300000, 1084304, 6, , , 1083304, 1, 气血+2040<br>韧劲+9.7%, 气血+2040<br>韧劲+9.7%, 0.0, 
ShiMeiSkill_Zi_Wei_LV14, 30414, ShiMeiSkill_Zi_Wei_LV1, 30401, 14, 0, 88030414, 12, 300000, 1084304, 6, , , 1083304, 2, 气血+2120<br>韧劲+10.1%, 气血+2120<br>韧劲+10.1%, 0.0, 
ShiMeiSkill_Zi_Wei_LV15, 30415, ShiMeiSkill_Zi_Wei_LV1, 30401, 15, 0, 88030415, 13, 300000, 1084304, 6, , , 1083304, 1, 气血+2200<br>韧劲+10.5%, 气血+2200<br>韧劲+10.5%, 0.0, 
ShiMeiSkill_Zi_Wei_LV16, 30416, ShiMeiSkill_Zi_Wei_LV1, 30401, 16, 0, 88030416, 13, 300000, 1084304, 6, , , 1083304, 1, 气血+2280<br>韧劲+10.8%, 气血+2280<br>韧劲+10.8%, 0.0, 
ShiMeiSkill_Zi_Wei_LV17, 30417, ShiMeiSkill_Zi_Wei_LV1, 30401, 17, 0, 88030417, 14, 300000, 1084304, 6, , , 1083304, 2, 气血+2350<br>韧劲+11.2%, 气血+2350<br>韧劲+11.2%, 0.0, 
ShiMeiSkill_Zi_Wei_LV18, 30418, ShiMeiSkill_Zi_Wei_LV1, 30401, 18, 0, 88030418, 14, 350000, 1084304, 7, , , 1083304, 1, 气血+2430<br>韧劲+11.6%, 气血+2430<br>韧劲+11.6%, 0.0, 
ShiMeiSkill_Zi_Wei_LV19, 30419, ShiMeiSkill_Zi_Wei_LV1, 30401, 19, 0, 88030419, 14, 350000, 1084304, 7, , , 1083304, 1, 气血+2510<br>韧劲+11.9%, 气血+2510<br>韧劲+11.9%, 0.0, 
ShiMeiSkill_Zi_Wei_LV20, 30420, ShiMeiSkill_Zi_Wei_LV1, 30401, 20, 0, 88030420, 15, 350000, 1084304, 7, 1083004, 1, 1083304, 2, 气血+2580<br>韧劲+12.3%, 气血+2580<br>韧劲+12.3%, 0.0, 
ShiMeiSkill_Zi_Wei_LV21, 30421, ShiMeiSkill_Zi_Wei_LV1, 30401, 21, 0, 88030421, 15, 350000, 1084304, 7, , , 1083304, 1, 气血+2660<br>韧劲+12.7%, 气血+2660<br>韧劲+12.7%, 0.0, 
ShiMeiSkill_Zi_Wei_LV22, 30422, ShiMeiSkill_Zi_Wei_LV1, 30401, 22, 0, 88030422, 15, 350000, 1084304, 7, , , 1083304, 1, 气血+2740<br>韧劲+13%, 气血+2740<br>韧劲+13%, 0.0, 
ShiMeiSkill_Zi_Wei_LV23, 30423, ShiMeiSkill_Zi_Wei_LV1, 30401, 23, 0, 88030423, 16, 400000, 1084304, 8, , , 1083304, 2, 气血+2810<br>韧劲+13.4%, 气血+2810<br>韧劲+13.4%, 0.0, 
ShiMeiSkill_Zi_Wei_LV24, 30424, ShiMeiSkill_Zi_Wei_LV1, 30401, 24, 0, 88030424, 16, 400000, 1084304, 8, , , 1083304, 1, 气血+2890<br>韧劲+13.8%, 气血+2890<br>韧劲+13.8%, 0.0, 
ShiMeiSkill_Zi_Wei_LV25, 30425, ShiMeiSkill_Zi_Wei_LV1, 30401, 25, 0, 88030425, 17, 400000, 1084304, 8, 1083004, 5, 1083304, 1, 气血+2970<br>韧劲+14.1%, 气血+2970<br>韧劲+14.1%, 0.0, 
ShiMeiSkill_Zi_Wei_LV26, 30426, ShiMeiSkill_Zi_Wei_LV1, 30401, 26, 0, 88030426, 17, 400000, 1084304, 8, , , 1083304, 2, 气血+3050<br>韧劲+14.5%, 气血+3050<br>韧劲+14.5%, 0.0, 
ShiMeiSkill_Zi_Wei_LV27, 30427, ShiMeiSkill_Zi_Wei_LV1, 30401, 27, 0, 88030427, 17, 400000, 1084304, 8, , , 1083304, 1, 气血+3120<br>韧劲+14.9%, 气血+3120<br>韧劲+14.9%, 0.0, 
ShiMeiSkill_Zi_Wei_LV28, 30428, ShiMeiSkill_Zi_Wei_LV1, 30401, 28, 0, 88030428, 18, 400000, 1084304, 8, , , 1083304, 1, 气血+3200<br>韧劲+15.2%, 气血+3200<br>韧劲+15.2%, 0.0, 
ShiMeiSkill_Zi_Wei_LV29, 30429, ShiMeiSkill_Zi_Wei_LV1, 30401, 29, 0, 88030429, 18, 450000, 1084304, 9, , , 1083304, 2, 气血+3280<br>韧劲+15.6%, 气血+3280<br>韧劲+15.6%, 0.0, 
ShiMeiSkill_Zi_Wei_LV30, 30430, ShiMeiSkill_Zi_Wei_LV1, 30401, 30, 0, 88030430, 0, 0, 1084304, 9, , , 1083304, 1, 气血+3350<br>韧劲+16%, 气血+3350<br>韧劲+16%, 0.0, 
ShiMeiSkill_Zi_Nu_LV1, 30501, ShiMeiSkill_Zi_Nu_LV1, 30501, 1, 0, 88030501, 6, 50000, 1084305, 1, , , 1083305, 19, 外功攻击+64<br>内功攻击+40<br>会心率+3.2%, 外功攻击+64<br>内功攻击+40<br>会心率+3.2%, 0.0, 
ShiMeiSkill_Zi_Nu_LV2, 30502, ShiMeiSkill_Zi_Nu_LV1, 30501, 2, 0, 88030502, 7, 100000, 1084305, 2, , , 1083305, 2, 外功攻击+68<br>内功攻击+43<br>会心率+3.4%, 外功攻击+68<br>内功攻击+43<br>会心率+3.4%, 0.0, 
ShiMeiSkill_Zi_Nu_LV3, 30503, ShiMeiSkill_Zi_Nu_LV1, 30501, 3, 0, 88030503, 7, 150000, 1084305, 3, , , 1083305, 1, 外功攻击+73<br>内功攻击+46<br>会心率+3.6%, 外功攻击+73<br>内功攻击+46<br>会心率+3.6%, 0.0, 
ShiMeiSkill_Zi_Nu_LV4, 30504, ShiMeiSkill_Zi_Nu_LV1, 30501, 4, 0, 88030504, 8, 150000, 1084305, 3, , , 1083305, 1, 外功攻击+77<br>内功攻击+48<br>会心率+3.9%, 外功攻击+77<br>内功攻击+48<br>会心率+3.9%, 0.0, 
