additionalId, name, pinji, affixGroup, color, pinji2, c6p1, wg, ng, wf, nf, dg, df, ld, qj, gg, dc, sf, rj, c19, qx, nx, dingli, speed, speed2, c25, mz,gd, hx, hs,oldRj, c31, wgMianshang,chaizhao,ngMianshang,yushang,c36,c37,wfWeak,nfWeak,poshang, c41,shayiMax?,gongliOffset,buffId?,c45,propDes, c47,jiangxin,c49,c50,c51,c52,skillId?,c54,
88021114, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021115, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021116, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021117, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021118, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021119, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88021120, 疗伤（未投放）, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 疗伤+0, 0, 0, 0, 0, 0, 0, , 0, 
88030101, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 128, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.064, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+128 内功防御+128 格挡率+6.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030102, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 137, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.068, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+137 内功防御+137 格挡率+6.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030103, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 146, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.073, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+146 内功防御+146 格挡率+7.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030104, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 154, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.077, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+154 内功防御+154 格挡率+7.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030105, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 163, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.082, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+163 内功防御+163 格挡率+8.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030106, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 172, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.086, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+172 内功防御+172 格挡率+8.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030107, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 181, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.09, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+181 内功防御+181 格挡率+9%, 0, 0, 0, 0, 0, 0, , 0, 
88030108, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 190, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.095, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+190 内功防御+190 格挡率+9.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030109, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 198, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.099, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+198 内功防御+198 格挡率+9.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030110, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 207, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.104, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+207 内功防御+207 格挡率+10.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030111, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 216, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.108, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+216 内功防御+216 格挡率+10.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030112, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 225, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.112, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+225 内功防御+225 格挡率+11.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030113, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 234, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.117, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+234 内功防御+234 格挡率+11.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030114, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 242, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.121, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+242 内功防御+242 格挡率+12.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030115, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 251, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.126, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+251 内功防御+251 格挡率+12.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030116, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 260, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.13, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+260 内功防御+260 格挡率+13%, 0, 0, 0, 0, 0, 0, , 0, 
88030117, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 269, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.134, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+269 内功防御+269 格挡率+13.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030118, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 278, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.139, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+278 内功防御+278 格挡率+13.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030119, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 286, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+286 内功防御+286 格挡率+14.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030120, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 295, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.148, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+295 内功防御+295 格挡率+14.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030121, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 304, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.152, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+304 内功防御+304 格挡率+15.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030122, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 313, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.156, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+313 内功防御+313 格挡率+15.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030123, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 322, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.161, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+322 内功防御+322 格挡率+16.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030124, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 330, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.165, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+330 内功防御+330 格挡率+16.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030125, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 339, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.17, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+339 内功防御+339 格挡率+17%, 0, 0, 0, 0, 0, 0, , 0, 
88030126, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 348, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.174, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+348 内功防御+348 格挡率+17.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030127, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 357, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.178, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+357 内功防御+357 格挡率+17.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030128, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 366, 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.183, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+366 内功防御+366 格挡率+18.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030129, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 374, 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.187, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+374 内功防御+374 格挡率+18.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030130, 内防外防格挡, 0, 0, 0, 0, 0, 0, 0, 383, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.192, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功防御+383 内功防御+383 格挡率+19.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030201, 内攻外攻命中, 0, 0, 0, 0, 0, 64, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.064, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+64 内功攻击+40 命中率+6.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030202, 内攻外攻命中, 0, 0, 0, 0, 0, 68, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.068, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+68 内功攻击+43 命中率+6.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030203, 内攻外攻命中, 0, 0, 0, 0, 0, 73, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.073, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+73 内功攻击+46 命中率+7.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030204, 内攻外攻命中, 0, 0, 0, 0, 0, 77, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.077, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+77 内功攻击+48 命中率+7.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030205, 内攻外攻命中, 0, 0, 0, 0, 0, 82, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.082, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+82 内功攻击+51 命中率+8.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030206, 内攻外攻命中, 0, 0, 0, 0, 0, 86, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.086, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+86 内功攻击+54 命中率+8.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030207, 内攻外攻命中, 0, 0, 0, 0, 0, 90, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.09, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+90 内功攻击+57 命中率+9%, 0, 0, 0, 0, 0, 0, , 0, 
88030208, 内攻外攻命中, 0, 0, 0, 0, 0, 95, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.095, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+95 内功攻击+59 命中率+9.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030209, 内攻外攻命中, 0, 0, 0, 0, 0, 99, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.099, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+99 内功攻击+62 命中率+9.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030210, 内攻外攻命中, 0, 0, 0, 0, 0, 104, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.104, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+104 内功攻击+65 命中率+10.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030211, 内攻外攻命中, 0, 0, 0, 0, 0, 108, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.108, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+108 内功攻击+68 命中率+10.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030212, 内攻外攻命中, 0, 0, 0, 0, 0, 112, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.112, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+112 内功攻击+70 命中率+11.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030213, 内攻外攻命中, 0, 0, 0, 0, 0, 117, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.117, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+117 内功攻击+73 命中率+11.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030214, 内攻外攻命中, 0, 0, 0, 0, 0, 121, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.121, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+121 内功攻击+76 命中率+12.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030215, 内攻外攻命中, 0, 0, 0, 0, 0, 126, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.126, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+126 内功攻击+79 命中率+12.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030216, 内攻外攻命中, 0, 0, 0, 0, 0, 130, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.13, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+130 内功攻击+81 命中率+13%, 0, 0, 0, 0, 0, 0, , 0, 
88030217, 内攻外攻命中, 0, 0, 0, 0, 0, 134, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.134, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+134 内功攻击+84 命中率+13.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030218, 内攻外攻命中, 0, 0, 0, 0, 0, 139, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.139, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+139 内功攻击+87 命中率+13.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030219, 内攻外攻命中, 0, 0, 0, 0, 0, 143, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+143 内功攻击+90 命中率+14.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030220, 内攻外攻命中, 0, 0, 0, 0, 0, 148, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.148, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+148 内功攻击+92 命中率+14.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030221, 内攻外攻命中, 0, 0, 0, 0, 0, 152, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.152, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+152 内功攻击+95 命中率+15.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030222, 内攻外攻命中, 0, 0, 0, 0, 0, 156, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.156, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+156 内功攻击+98 命中率+15.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030223, 内攻外攻命中, 0, 0, 0, 0, 0, 161, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.161, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+161 内功攻击+101 命中率+16.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030224, 内攻外攻命中, 0, 0, 0, 0, 0, 165, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.165, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+165 内功攻击+103 命中率+16.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030225, 内攻外攻命中, 0, 0, 0, 0, 0, 170, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.17, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+170 内功攻击+106 命中率+17%, 0, 0, 0, 0, 0, 0, , 0, 
88030226, 内攻外攻命中, 0, 0, 0, 0, 0, 174, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.174, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+174 内功攻击+109 命中率+17.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030227, 内攻外攻命中, 0, 0, 0, 0, 0, 178, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.178, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+178 内功攻击+112 命中率+17.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030228, 内攻外攻命中, 0, 0, 0, 0, 0, 183, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.183, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+183 内功攻击+114 命中率+18.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030229, 内攻外攻命中, 0, 0, 0, 0, 0, 187, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.187, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+187 内功攻击+117 命中率+18.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030230, 内攻外攻命中, 0, 0, 0, 0, 0, 192, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.192, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+192 内功攻击+120 命中率+19.2%, 0, 0, 0, 0, 0, 0, , 0, 
