houseId,v2,size,x,y,z,v7,v8,v9,v10,v11,v12,v13,fee,v15,name,v17,community,des,v20,v21,v22,v23,
25,10011,2,188377.5938,337440.3438,19540,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№08, , JN_01, 翠荫岭位于铸神谷之北，踞山面水，更以地利之高拔，可俯瞰铸神谷全景。绵延千年的铸神谷之灵秀风采，尽在其中。,0,0,1001101, [], 
26,10011,2,178149.3594,337462.8125,20249.00195,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№09, , JN_01, 翠荫岭位于铸神谷之北，踞山面水，更以地利之高拔，可俯瞰铸神谷全景。绵延千年的铸神谷之灵秀风采，尽在其中。,0,0,1001101, [], 
27,10011,3,193619.7188,342984.5625,20329,4,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№02, , JN_01, 翠荫岭位于铸神谷之北，踞山面水，更以地利之高拔，可俯瞰铸神谷全景。绵延千年的铸神谷之灵秀风采，尽在其中。\n【风水推荐】铸神谷外最佳风水大宅。,0,0,1001101, [], 
28,10011,2,179538,345084.75,20250.90039,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№10, , JN_01, 翠荫岭位于铸神谷之北，踞山面水，更以地利之高拔，可俯瞰铸神谷全景。绵延千年的铸神谷之灵秀风采，尽在其中。,0,0,1001101, [], 
29,10011,1,195560.7344,314656.6563,9453.988281,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№17, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
30,10011,1,199047.2031,316335.0938,9453.988281,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№18, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
31,10011,2,195561,312118.9375,9453.988281,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№11, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
32,10011,2,202632.0313,314481.9063,8825,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№12, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
33,10011,1,206294.8281,314904.9375,8428.619141,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№19, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
34,10011,1,207593.2813,310895.1875,8431.099609,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№20, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
35,10011,1,207593.2813,308848.9063,8431.099609,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№21, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
36,10011,1,205606.8438,306769.7188,8431.099609,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№22, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
37,10011,2,202381.4531,307416.125,8825,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№13, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
38,10011,1,201486.25,304866.3125,8825,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№23, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
39,10011,1,201481.7656,302804.0938,8825,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№24, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
40,10011,1,197656.6563,303124.6563,8825,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№25, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
41,10011,1,197665.9688,305214.7813,8825,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№26, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
42,10011,2,197166.0156,307772.2188,8825,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№14, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！,0,0,1001102, [], 
43,10011,3,212889,322404.0938,9227.501953,0,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№03, , JN_02, 此处乃是翠荫岭上地势较为平缓之处，不远处便是铸神谷。最大亮点乃是其两山相夹，碧水相迎的绝佳视野，风水上也是上上之选！\n【风水推荐】远交近攻，独立青山。孤傲之大宅。,0,0,1001102, [], 
44,10011,1,227653.8125,320298.125,7752,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№27, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
45,10011,2,228145,322836.4688,7752,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№15, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
46,10011,1,236993.1094,323683.4375,8776,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№28, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
47,10011,1,240758.7344,330704.5938,11151.94238,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№29, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
48,10011,1,242389.6719,327300.75,11100,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№30, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
49,10011,2,244954,327675.0625,11100,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№16, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
50,10011,2,250482.7656,334047.1875,11115.75781,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№17, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
51,10011,1,250488.2188,336600.6563,11115.7998,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№31, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
52,10011,1,253287.6875,332619.9375,11115.7998,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№32, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
53,10011,1,262432.5938,333105.7188,10914.27441,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№33, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
54,10011,1,258751.6094,336931.9375,11159.38477,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№34, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
55,10011,1,257269.6406,344616.8125,12094.00098,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№35, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
56,10011,2,254834.75,341425.5625,12089.37402,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№18, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
57,10011,2,264334.375,341737.9063,11863.93457,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№19, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
58,10011,2,263533.3125,346986.5313,12366.81152,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№20, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。,0,0,1001102, [], 
59,10011,3,259189.0313,357388.5313,13100,6,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№04, , JN_03, 此处乃是铸神谷淬炼神兵的指定水源。其江流收窄，江水湍急，万顷芦苇，无声激流。水中也好，心中也罢，一应杂质俱被冲洗得无比纯净。\n【风水推荐】桥，池，江，山。此宅之格局隐喻天下。,0,0,1001102, [], 
60,10011,3,261679.4531,286411.5,7905.352539,6,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№05, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。\n【风水推荐】紧邻渡口之大宅，掠无限善缘，保万世平安。,0,0,1001103, [], 
61,10011,3,275154.0313,276182.625,14492.35059,2,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№06, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。\n【风水推荐】俯瞰渡口之大宅，掠千万善缘，保百家平安。,0,0,1001103, [], 
62,10011,1,257921.8125,281161.1563,7019.102051,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№36, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
63,10011,1,257219.0781,277321.1563,6683.461914,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№37, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
64,10011,1,261155.3594,274861.7813,6761.419922,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№38, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
65,10011,2,253667.4531,273929.3125,6432.251953,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№21, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
66,10011,2,261397.5,272288.7813,6761.419922,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№22, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
67,10011,1,253176.4688,271223.6563,6432.5,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№39, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
68,10011,1,257640.0625,267953.75,6850.949707,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№40, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
69,10011,1,252849.7813,262645.625,6700,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№41, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
70,10011,1,255850.1406,263326.0625,6700,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№42, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
71,10011,1,255850.1406,261248.5313,6700,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№43, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
72,10011,1,254446.25,258155.5625,7046.961426,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№44, , JN_04, 传闻中此处曾有西域狮子与金翅鹏鸟相斗，狮子染血，不动如山；鲲鹏展翼，渡江而去。后鲲鹏会便取此传说，更将此地渡口命名为：鲲鹏渡。,0,0,1001103, [], 
73,10011,1,315415.375,219252.5469,20000,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№45, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
74,10011,1,313352.0313,219257.5156,20000,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№46, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
75,10011,1,309858.1875,217735.5469,20000,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№47, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
76,10011,2,309335.6875,220291.5938,20000,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№23, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
77,10011,2,313796.4688,216715.9531,20000,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№24, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
78,10011,2,321649.25,220284.9844,20929.60938,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№25, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
79,10011,2,319070.1563,214770.6875,21690,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№26, , JN_05, 江南秀丽富庶，红叶村更曾以一小小村庄，出过多个巨富世家，天下闻名。而曾经盛极一时的江南霹雳堂旧址，就在不远之处。,0,0,1001104, [], 
80,10011,1,257467.8906,186010.5313,9515,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№48, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
81,10011,1,255305.0625,186010.5313,9515,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№49, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
82,10011,1,253089.0625,186120.1719,9515,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№50, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
83,10011,2,247749.0938,187617.1094,9977.036133,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№27, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
84,10011,2,235249.75,196236.375,10873.34082,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№28, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
85,10011,2,234900.625,185800.3594,8163.459961,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№29, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
86,10011,2,234482.7031,182571.6875,8163.459961,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№30, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
87,10011,2,237871.9844,193008.75,10878.10254,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№31, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
88,10011,2,233070.5156,191340.1406,9164.763672,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№32, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
89,10011,1,237203.4219,199238.3438,10873.34082,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№51, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
90,10011,1,239207.6875,183768.0625,8143.983398,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№52, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
91,10011,1,239111.9219,181721.8281,8143.983398,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№53, , JN_06, 四明书院乃天下书院之首。九回弯附近的此处家园，便在四明书院身旁，琅琅书声相伴，文曲星光照耀，何愁不能扬名天下！,0,0,1001105, [], 
92,10011,3,144762.5781,60349.82422,6645,4,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№07, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。\n【风水推荐】连绵水宅，内抱成环。飞黄腾达之邸。,0,0,1001107, [], 
93,10011,1,143204.3281,63890.75781,6645,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№54, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
94,10011,1,145312.0313,63890.75781,6645,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№55, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
95,10011,1,139118.375,62042.43359,6645,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№56, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
96,10011,2,138644.5781,64595.84766,6645,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№33, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
97,10011,2,143531.3125,67504.17969,6645,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№34, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
98,10011,1,140969.9375,69031.9375,6645,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№57, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
99,10011,1,137351.2031,67130.32813,6645,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№58, , JN_09, 江南十分灵秀，八分都在折之江。此地位于江畔，对岸便是天池分舵。江景如画，青山似笑，真如一幅水墨江南的绝世画卷。,0,0,1001107, [], 
100,10011,2,99785.60156,130977.9141,11023.39063,0,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№35, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
101,10011,2,105939.8438,130437.6406,11023.39063,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№36, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
102,10011,2,98910.75781,122804.4063,11023.39063,4,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№37, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
103,10011,2,91362.03125,127659.0547,11023.39063,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№38, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
104,10011,2,94577.16406,129170.6328,11023.39063,6,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№39, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
105,10011,2,82133.89844,121963.4922,10972.96777,2,6,1245600,172800,2000000,0,2,200000,1, 江南·华府№40, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
106,10011,3,75909.44531,124743.7656,10972.96777,0,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№08, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。\n【风水推荐】旧时樱风城城主之行宫所在。,0,0,1001106, [], 
107,10011,3,92952.1875,119905.8438,11023.40039,4,6,1245600,172800,5000000,0,3,500000,1, 江南·豪门№09, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。\n【风水推荐】旧时樱风城议事之正殿所在。,0,0,1001106, [], 
108,10011,1,79608.82813,121381.3125,10972.96777,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№59, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
109,10011,1,84731.88281,124164.5703,10972.96777,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№60, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
110,10011,1,84731.89844,122041.0859,10972.96777,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№61, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
111,10011,1,88825.22656,127781.9844,11023.39063,4,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№62, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
112,10011,1,91549.10938,123472.375,11023.39063,2,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№63, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
113,10011,1,97257.64844,129667.4688,11023.39063,6,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№64, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
114,10011,1,93671.375,123466.125,11023.40039,0,6,1245600,172800,500000,0,1,80000,1, 江南·良宅№65, , JN_08, 此地名为樱风谷，相传唐时曾有樱风城建筑在此，后一夜之间神秘消失。但如今的此处谷底乃是小动物们的最爱，猎手居住在此，必当富裕无忧。,0,0,1001106, [], 
