id, id2, , , , , , , , , , , , , , , , , , , , , , , , , desc,
210100101, 210100101, 0, [69], 3, 0, 2101001##, , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, EmbeddedObj, ,
19002005, 19002005, 0, [8], 1, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：飞雀夺怀定力伤害提高25%,
19002100, 19002100, 0, [66], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], EmbeddedObj, None, 武曲：飞雀夺怀的打击范围扩大20%，命中目标时造成击飞效果。,
19002101, 19002100, 0, [34], 2, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：飞雀夺怀的打击范围扩大20%，命中目标时造成击飞效果。,
19002200, 19002200, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：飞雀夺怀对非玩家目标伤害提高30%,
19002300, 19002300, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：飞雀夺怀命中目标越多造成的伤害越高,
19003001, 19003001, 0, [4$$ 5], 1, 0, 17106901##, 17121901##, 0, 0.0, 1.05, 1.05, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天寿：狂蜂追命触发饮血时生命恢复提高5%,
19003002, 19003002, 0, [4$$ 5], 1, 0, 17106901##, 17121901##, 0, 0.0, 1.1, 1.1, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天寿：狂蜂追命触发饮血时生命恢复提高10%,
19003003, 19003003, 0, [4$$ 5], 1, 0, 17106901##, 17121901##, 0, 0.0, 1.15, 1.15, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天寿：狂蜂追命触发饮血时生命恢复提高15%,
19003004, 19003004, 0, [4$$ 5], 1, 0, 17106901##, 17121901##, 0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天寿：狂蜂追命触发饮血时生命恢复提高20%,
19003005, 19003005, 0, [4$$ 5], 1, 0, 17106901##, 17121901##, 0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天寿：狂蜂追命触发饮血时生命恢复提高25%,
19003100, 19003100, 0, [70], 3, 0, 17121901##, 17121901##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：狂蜂追命击倒近距离敌人时降低灵蛇刺骨调息2秒,
19003200, 19003200, 0, [66], 3, 0, 17121901##, 17121901##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], EmbeddedObj, None, 七杀：狂蜂追命对霸体敌人造成双倍伤害,
19003300, 19003300, 0, [70], 3, 0, 17106901##, 17121901##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：狂蜂追命饮血时造成范围伤害，并让20秒内的下一次技能必定会心,
19004001, 19004001, 0, [4$$ 5$$ 6], 1, 0, 17101701##, 17131101##, 0, 0.0, 1.03, 1.03, 1.03, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：噬魂蛊伤害提高3%,
19004002, 19004002, 0, [4$$ 5$$ 6], 1, 0, 17101701##, 17131101##, 0, 0.0, 1.06, 1.06, 1.06, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：噬魂蛊伤害提高6%,
19004003, 19004003, 0, [4$$ 5$$ 6], 1, 0, 17101701##, 17131101##, 0, 0.0, 1.09, 1.09, 1.09, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：噬魂蛊伤害提高9%,
19004004, 19004004, 0, [4$$ 5$$ 6], 1, 0, 17101701##, 17131101##, 0, 0.0, 1.12, 1.12, 1.12, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：噬魂蛊伤害提高12%,
19004005, 19004005, 0, [4$$ 5$$ 6], 1, 0, 17101701##, 17131101##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：噬魂蛊伤害提高15%,
19004100, 19004100, 0, [70], 3, 0, 17112001##, 17131101##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：噬魂蛊被蜃意无双主动激活时令敌人在5秒内下一次攻击造成的伤害降低30%，此效果对霸体目标无效,
19004200, 19004200, 0, [70], 3, 0, 17101701##, 17131101##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：噬魂蛊爆裂令敌人受到的所有伤害提高2%，最多叠加3层,
19004300, 19004300, 0, [70], 3, 0, 17101701##, 17131101##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：在寄生蛊状态下噬魂蛊爆裂为自己和所有队友回复气血3%,
19005001, 19005001, 0, [62], 0, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -400.0, [], [], [], None, None, 解神：蝙蝠掠夜调息时间降低0.4秒,
19005051, 19005001, 0, [70], 2, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, ,
19005002, 19005002, 0, [62], 0, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -800.0, [], [], [], None, None, 解神：蝙蝠掠夜调息时间降低0.8秒,
19005052, 19005002, 0, [70], 2, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, ,
19005003, 19005003, 0, [62], 0, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -1200.0, [], [], [], None, None, 解神：蝙蝠掠夜调息时间降低1.2秒,
19005053, 19005003, 0, [70], 2, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, ,
19005004, 19005004, 0, [62], 0, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -1600.0, [], [], [], None, None, 解神：蝙蝠掠夜调息时间降低1.6秒,
19005054, 19005004, 0, [70], 2, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, ,
19005005, 19005005, 0, [62], 0, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -2000.0, [], [], [], None, None, 解神：蝙蝠掠夜调息时间降低2秒,
19005055, 19005005, 0, [70], 2, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, ,
19005100, 19005100, 0, [71], 3, 0, 17103101##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：金蝉护体移除时回复35%蜃气,
19005200, 19005200, 0, [66], 3, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], EmbeddedObj, None, 七杀：蝙蝠掠夜使用后降低对周围所有敌人的仇恨,
19005300, 19005300, 0, [70], 3, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：金蝉护体打击范围提高100%，并将周围目标拉扯到身前，命中多个目标时，将造成额外的压制时间,
19005301, 19005300, 0, [34], 1, 0, 17103001##, 17103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：金蝉护体打击范围提高100%，并将周围目标拉扯到身前，命中多个目标时，将造成额外的压制时间,
17110101, 17110101, 0, [62], 0, 0, 17110001##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -3000.0, [], [], [], None, None, 武曲：调息时间减少3秒,
17110201, 17110201, 0, [70], 3, 0, 17111801##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：对非玩家目标引爆10层蜃气加深效果可以额外造成一次高额伤害,
17110301, 17110301, 0, [70$$ 66], 3, 0, 17110101##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], EmbeddedObj, None, 破军：释放距离增加100%，期间获得霸体效果，释放成功后植入噬魂蛊，被蜃意无双激活不再麻痹目标，但造成大范围伤害，击中3个以上的目标伤害更高并回满自身蜃气。,
17110302, 17110301, 0, [70], 3, 0, 17111801##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：释放距离增加100%，期间获得霸体效果，释放成功后植入噬魂蛊，被蜃意无双激活不再麻痹目标，但造成大范围伤害，击中3个以上的目标伤害更高并回满自身蜃气。,
17110303, 17110301, 0, [34$$ 43], 0, 0, 17111801##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 800.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：释放距离增加100%，期间获得霸体效果，释放成功后植入噬魂蛊，被蜃意无双激活不再麻痹目标，但造成大范围伤害，击中3个以上的目标伤害更高并回满自身蜃气。,
17110304, 17110301, 0, [55], 0, 0, 17110001##17110101##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 1000, 0, None, 0.0, [], [], [], None, None, 破军：释放距离增加100%，期间获得霸体效果，释放成功后植入噬魂蛊，被蜃意无双激活不再麻痹目标，但造成大范围伤害，击中3个以上的目标伤害更高并回满自身蜃气。,
17110305, 17110301, 0, [70], 3, 0, 17110201##, 17110001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：释放距离增加100%，期间获得霸体效果，释放成功后植入噬魂蛊，被蜃意无双激活不再麻痹目标，但造成大范围伤害，击中3个以上的目标伤害更高并回满自身蜃气。,
19005400, 19005400, 0, [71], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨回复1%蜃气,
19005401, 19005401, 0, [71], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨回复2%蜃气,
19005402, 19005402, 0, [71], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨回复3%蜃气,
19005403, 19005403, 0, [71], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨回复4%蜃气,
19005404, 19005404, 0, [71], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨回复5%蜃气,
19005405, 19005405, 0, [62], 0, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -400.0, [], [], [], None, None, 索命诀CD降低0.4秒,
19005406, 19005406, 0, [62], 0, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -800.0, [], [], [], None, None, 索命诀CD降低0.8秒,
19005407, 19005407, 0, [62], 0, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -1200.0, [], [], [], None, None, 索命诀CD降低1.2秒,
19005408, 19005408, 0, [62], 0, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -1600.0, [], [], [], None, None, 索命诀CD降低1.6秒,
19005409, 19005409, 0, [62], 0, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, -2000.0, [], [], [], None, None, 索命诀CD降低2秒,
19100001, 19100001, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长0.4米,
19100002, 19100002, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长0.8米,
19100003, 19100003, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长1.2米,
19100004, 19100004, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 160.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长1.6米,
19100005, 19100005, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米,
19100006, 19100006, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有40%几率触发噬魂蛊,
19110006, 19100006, 0, [70], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有40%几率触发噬魂蛊,
19100007, 19100007, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有55%几率触发噬魂蛊,
19110007, 19100007, 0, [70], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有55%几率触发噬魂蛊,
19100008, 19100008, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有70%几率触发噬魂蛊,
19110008, 19100008, 0, [70], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有70%几率触发噬魂蛊,
19100009, 19100009, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有85%几率触发噬魂蛊,
19110009, 19100009, 0, [70], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有85%几率触发噬魂蛊,
19100010, 19100010, 0, [34], 0, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有100%几率触发噬魂蛊,
19110010, 19100010, 0, [70], 3, 0, 17106001##, 17106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 灵蛇刺骨距离延长2米，命中时有100%几率触发噬魂蛊,
19100101, 19100101, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得8%伤害降低效果，最多获得40%减伤,
19100102, 19100102, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得9%伤害降低效果，最多获得45%减伤,
19100103, 19100103, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得10%伤害降低效果，最多获得50%减伤,
19100104, 19100104, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得11%伤害降低效果，最多获得55%减伤,
19100105, 19100105, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高1米,
19110105, 19100105, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, None, 0, 100, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高1米,
19100106, 19100106, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高2米,
19110106, 19100106, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, None, 0, 200, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高2米,
19100107, 19100107, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高4米,
19110107, 19100107, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 400.0, None, 0, 400, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高4米,
19100108, 19100108, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高6米,
19110108, 19100108, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, None, 0, 600, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高6米,
19100109, 19100109, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高8米,
19110109, 19100109, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 800.0, None, 0, 800, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高8米,
19100110, 19100110, 0, [70], 3, 0, 17104301##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高10米,
19110110, 19100110, 0, [34$$ 55], 0, 0, 17104001##, 17104001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000.0, None, 0, 1000, 0, None, 0.0, [], [], [], None, None, 飞雀夺怀命中多个敌人时，每额外攻击到一人，在6秒内获得12%伤害降低效果，最多获得60%减伤；对带有噬魂蛊的目标，追踪半径提高10米,
19110201, 19110201, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加2%,
19110202, 19110202, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加4%,
19110203, 19110203, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加6%,
19110204, 19110204, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加8%,
19110205, 19110205, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加10%$$40%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110206, 19110206, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加12%$$50%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110207, 19110207, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加14%$$60%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110208, 19110208, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加16%$$70%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110209, 19110209, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加18%$$100%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110210, 19110210, 0, [8], 1, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加20%$$100%触发噬魂蛊$$潜行状态锁定目标时，也会触发噬魂蛊效果,
19110211, 19110205, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加10%$$40%触发噬魂蛊$$潜行状态可多次触发,
19110212, 19110206, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加12%$$50%触发噬魂蛊$$潜行状态可多次触发,
19110213, 19110207, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加14%$$60%触发噬魂蛊$$潜行状态可多次触发,
19110214, 19110208, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加16%$$70%触发噬魂蛊$$潜行状态可多次触发,
19110215, 19110209, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加18%$$100%触发噬魂蛊$$潜行状态可多次触发,
19110216, 19110210, 0, [70], 3, 0, 17107001##, 17107001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 索命诀定力伤害增加20%$$100%触发噬魂蛊$$潜行状态可多次触发,
19110301, 19110301, 0, [4$$ 5$$ 6], 1, 0, 17105001##17105101##, 17105001##17105101##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 黑雾刀法伤害提升5%,
19110302, 19110302, 0, [4$$ 5$$ 6], 1, 0, 17105001##17105101##, 17105001##17105101##, 0, 0.0, 1.1, 1.1, 1.1, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 黑雾刀法伤害提升10%,
19110303, 19110303, 0, [4$$ 5$$ 6], 1, 0, 17105001##17105101##, 17105001##17105101##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 黑雾刀法伤害提升15%,
