additionalId,       name, pinji,  affixGroup, color, pinji2, wg, ng, wf, nf, , , ld, qj, gg, dc, sf, rj, , qx, nx, , , , , mz, gd, hx, hs, , , , , , , , , , , , , , gongliOffset,   ,  ,   propsDesc,  ,jiangxin,    ,    ,  ,  ,  ,  ,
11016071, 戒指库韧劲7低级, 7, 11016, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+4.3%, 0, 15, 107, 207, 0, 0, 0, 0, 
11016072, 戒指库韧劲7中级, 7, 11016, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+5%, 0, 16, 107, 207, 0, 0, 0, 0, 
11016081, 戒指库韧劲8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+5.1%, 0, 15, 108, 208, 0, 0, 0, 0, 
11016082, 戒指库韧劲8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+5.7%, 0, 19, 108, 208, 0, 0, 0, 0, 
11016091, 戒指库韧劲9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 580, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+5.8%, 0, 17, 109, 209, 0, 0, 0, 0, 
11016092, 戒指库韧劲9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+6.6%, 0, 21, 109, 209, 0, 0, 0, 0, 
11016101, 戒指库韧劲10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+6.7%, 0, 19, 110, 210, 0, 0, 0, 0, 
11016102, 戒指库韧劲10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 柔缠：韧劲+7.5%, 0, 24, 110, 210, 0, 0, 0, 0, 
11017011, 戒指库全属性1低级, 1, 11017, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 1, 101, 201, 0, 0, 0, 0, 
11017012, 戒指库全属性1中级, 1, 11017, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 2, 101, 201, 0, 0, 0, 0, 
11017021, 戒指库全属性2低级, 2, 11017, 1, 2, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 3, 102, 202, 0, 0, 0, 0, 
11017022, 戒指库全属性2中级, 2, 11017, 1, 2, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 4, 102, 202, 0, 0, 0, 0, 
11017031, 戒指库全属性3低级, 3, 11017, 1, 3, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 5, 103, 203, 0, 0, 0, 0, 
11017032, 戒指库全属性3中级, 3, 11017, 1, 3, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 6, 103, 203, 0, 0, 0, 0, 
11017041, 戒指库全属性4低级, 4, 11017, 1, 4, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 7, 104, 204, 0, 0, 0, 0, 
11017042, 戒指库全属性4中级, 4, 11017, 1, 4, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 8, 104, 204, 0, 0, 0, 0, 
11017051, 戒指库全属性5低级, 5, 11017, 1, 5, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+5, 0, 9, 105, 205, 0, 0, 0, 0, 
11017052, 戒指库全属性5中级, 5, 11017, 1, 5, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+6, 0, 10, 105, 205, 0, 0, 0, 0, 
11017061, 戒指库全属性6低级, 6, 11017, 1, 6, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+7, 0, 11, 106, 206, 0, 0, 0, 0, 
11017062, 戒指库全属性6中级, 6, 11017, 1, 6, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+8, 0, 12, 106, 206, 0, 0, 0, 0, 
11017071, 戒指库全属性7低级, 7, 11017, 1, 7, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+10, 0, 15, 107, 207, 0, 0, 0, 0, 
11017072, 戒指库全属性7中级, 7, 11017, 1, 7, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+12, 0, 14, 107, 207, 0, 0, 0, 0, 
11017081, 戒指库全属性8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+14, 0, 15, 108, 208, 0, 0, 0, 0, 
11017082, 戒指库全属性8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 16, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 海纳：全属性+16, 0, 16, 108, 208, 0, 0, 0, 0, 
11018011, 戒指库力道根骨1低级, 1, 11018, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+2 根骨+2, 0, 1, 101, 201, 0, 0, 0, 0, 
11018012, 戒指库力道根骨1中级, 1, 11018, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+2 根骨+2, 0, 2, 101, 201, 0, 0, 0, 0, 
11018021, 戒指库力道根骨2低级, 2, 11018, 1, 2, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+8 根骨+8, 0, 3, 102, 202, 0, 0, 0, 0, 
11018022, 戒指库力道根骨2中级, 2, 11018, 1, 2, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+10 根骨+10, 0, 4, 102, 202, 0, 0, 0, 0, 
11018031, 戒指库力道根骨3低级, 3, 11018, 1, 3, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+12 根骨+12, 0, 5, 103, 203, 0, 0, 0, 0, 
11018032, 戒指库力道根骨3中级, 3, 11018, 1, 3, 0, 0, 0, 0, 0, 0, 16, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+16 根骨+16, 0, 6, 103, 203, 0, 0, 0, 0, 
11018041, 戒指库力道根骨4低级, 4, 11018, 1, 4, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+17 根骨+17, 0, 7, 104, 204, 0, 0, 0, 0, 
11018042, 戒指库力道根骨4中级, 4, 11018, 1, 4, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+20 根骨+20, 0, 8, 104, 204, 0, 0, 0, 0, 
11018051, 戒指库力道根骨5低级, 5, 11018, 1, 5, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+21 根骨+21, 0, 9, 105, 205, 0, 0, 0, 0, 
11018052, 戒指库力道根骨5中级, 5, 11018, 1, 5, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+26 根骨+26, 0, 10, 105, 205, 0, 0, 0, 0, 
11018061, 戒指库力道根骨6低级, 6, 11018, 1, 6, 0, 0, 0, 0, 0, 0, 27, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+27 根骨+27, 0, 11, 106, 206, 0, 0, 0, 0, 
11018062, 戒指库力道根骨6中级, 6, 11018, 1, 6, 0, 0, 0, 0, 0, 0, 30, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+30 根骨+30, 0, 14, 106, 206, 0, 0, 0, 0, 
11018071, 戒指库力道根骨7低级, 7, 11018, 1, 7, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+31 根骨+31, 0, 15, 107, 207, 0, 0, 0, 0, 
11018072, 戒指库力道根骨7中级, 7, 11018, 1, 7, 0, 0, 0, 0, 0, 0, 36, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+36 根骨+36, 0, 16, 107, 207, 0, 0, 0, 0, 
11018081, 戒指库力道根骨8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 37, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+37 根骨+37, 0, 15, 108, 208, 0, 0, 0, 0, 
11018082, 戒指库力道根骨8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 40, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+40 根骨+40, 0, 19, 108, 208, 0, 0, 0, 0, 
11018091, 戒指库力道根骨9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 41, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+41 根骨+41, 0, 17, 109, 209, 0, 0, 0, 0, 
11018092, 戒指库力道根骨9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 46, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+46 根骨+46, 0, 21, 109, 209, 0, 0, 0, 0, 
11018101, 戒指库力道根骨10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 47, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+47 根骨+47, 0, 19, 110, 210, 0, 0, 0, 0, 
11018102, 戒指库力道根骨10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 项王：力道+50 根骨+50, 0, 24, 110, 210, 0, 0, 0, 0, 
11019011, 戒指库力道洞察1低级, 1, 11019, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+2 洞察+2, 0, 1, 101, 201, 0, 0, 0, 0, 
11019012, 戒指库力道洞察1中级, 1, 11019, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+2 洞察+2, 0, 2, 101, 201, 0, 0, 0, 0, 
11019021, 戒指库力道洞察2低级, 2, 11019, 1, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+8 洞察+8, 0, 3, 102, 202, 0, 0, 0, 0, 
11019022, 戒指库力道洞察2中级, 2, 11019, 1, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+10 洞察+10, 0, 4, 102, 202, 0, 0, 0, 0, 
11019031, 戒指库力道洞察3低级, 3, 11019, 1, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+12 洞察+12, 0, 5, 103, 203, 0, 0, 0, 0, 
11019032, 戒指库力道洞察3中级, 3, 11019, 1, 3, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+16 洞察+16, 0, 6, 103, 203, 0, 0, 0, 0, 
11019041, 戒指库力道洞察4低级, 4, 11019, 1, 4, 0, 0, 0, 0, 0, 0, 17, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+17 洞察+17, 0, 7, 104, 204, 0, 0, 0, 0, 
11019042, 戒指库力道洞察4中级, 4, 11019, 1, 4, 0, 0, 0, 0, 0, 0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+20 洞察+20, 0, 8, 104, 204, 0, 0, 0, 0, 
11019051, 戒指库力道洞察5低级, 5, 11019, 1, 5, 0, 0, 0, 0, 0, 0, 21, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+21 洞察+21, 0, 9, 105, 205, 0, 0, 0, 0, 
11019052, 戒指库力道洞察5中级, 5, 11019, 1, 5, 0, 0, 0, 0, 0, 0, 26, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+26 洞察+26, 0, 10, 105, 205, 0, 0, 0, 0, 
11019061, 戒指库力道洞察6低级, 6, 11019, 1, 6, 0, 0, 0, 0, 0, 0, 27, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+27 洞察+27, 0, 11, 106, 206, 0, 0, 0, 0, 
11019062, 戒指库力道洞察6中级, 6, 11019, 1, 6, 0, 0, 0, 0, 0, 0, 30, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+30 洞察+30, 0, 14, 106, 206, 0, 0, 0, 0, 
11019071, 戒指库力道洞察7低级, 7, 11019, 1, 7, 0, 0, 0, 0, 0, 0, 31, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+31 洞察+31, 0, 15, 107, 207, 0, 0, 0, 0, 
11019072, 戒指库力道洞察7中级, 7, 11019, 1, 7, 0, 0, 0, 0, 0, 0, 36, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+36 洞察+36, 0, 16, 107, 207, 0, 0, 0, 0, 
11019081, 戒指库力道洞察8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 37, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+37 洞察+37, 0, 15, 108, 208, 0, 0, 0, 0, 
11019082, 戒指库力道洞察8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 40, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+40 洞察+40, 0, 19, 108, 208, 0, 0, 0, 0, 
11019091, 戒指库力道洞察9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 41, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+41 洞察+41, 0, 17, 109, 209, 0, 0, 0, 0, 
11019092, 戒指库力道洞察9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 46, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+46 洞察+46, 0, 21, 109, 209, 0, 0, 0, 0, 
11019101, 戒指库力道洞察10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 47, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+47 洞察+47, 0, 19, 110, 210, 0, 0, 0, 0, 
11019102, 戒指库力道洞察10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 武圣：力道+50 洞察+50, 0, 24, 110, 210, 0, 0, 0, 0, 
11020011, 戒指库力道身法1低级, 1, 11020, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+2 身法+2, 0, 1, 101, 201, 0, 0, 0, 0, 
11020012, 戒指库力道身法1中级, 1, 11020, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+2 身法+2, 0, 2, 101, 201, 0, 0, 0, 0, 
11020021, 戒指库力道身法2低级, 2, 11020, 1, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+8 身法+8, 0, 3, 102, 202, 0, 0, 0, 0, 
11020022, 戒指库力道身法2中级, 2, 11020, 1, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+10 身法+10, 0, 4, 102, 202, 0, 0, 0, 0, 
11020031, 戒指库力道身法3低级, 3, 11020, 1, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+12 身法+12, 0, 5, 103, 203, 0, 0, 0, 0, 
11020032, 戒指库力道身法3中级, 3, 11020, 1, 3, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 常山：力道+16 身法+16, 0, 6, 103, 203, 0, 0, 0, 0, 
