fashionId,itemId,suiyin,d,e,f,g,h,i,position,k,weight,
1780,6000232,1140000,0,0,0,0,0, [], wrist,1,1351, 
1781,6000233,2040000,0,0,0,0,0, [], leg,1,1352, 
1782,6000234,3150000,0,0,0,0,0, [], head,1,1353, 
1783,6000235,3840000,0,0,0,0,0, [], body,1,1354, 
1784,6000236,1140000,0,0,0,0,0, [], wrist,1,1355, 
1785,6000237,2040000,0,0,0,0,0, [], leg,1,1356, 
1786,6000238,3150000,0,0,0,0,0, [], head,1,1357, 
1787,6000239,3840000,0,0,0,0,0, [], body,1,1358, 
1788,6000240,1140000,0,0,0,0,0, [], wrist,1,1359, 
1789,6000241,2040000,0,0,0,0,0, [], leg,1,1360, 
1790,6000242,3150000,0,0,0,0,0, [], head,1,1361, 
1791,6000243,3840000,0,0,0,0,0, [], body,1,1362, 
1792,6000244,1140000,0,0,0,0,0, [], wrist,1,1363, 
1793,6000245,2040000,0,0,0,0,0, [], leg,1,1364, 
1794,6000246,3150000,0,0,0,0,0, [], head,1,1365, 
1795,6000247,3840000,0,0,0,0,0, [], body,1,1366, 
1796,6000248,1140000,0,0,0,0,0, [], wrist,1,1367, 
1797,6000249,2040000,0,0,0,0,0, [], leg,1,1368, 
1798,6000250,3150000,0,0,0,0,0, [], head,1,1369, 
1799,6000251,3840000,0,0,0,0,0, [], body,1,1370, 
1800,6000252,1140000,0,0,0,0,0, [], wrist,1,1371, 
1801,6000253,2040000,0,0,0,0,0, [], leg,1,1372, 
1802,6000254,3150000,0,0,0,0,0, [], head,1,1373, 
1803,6000255,3840000,0,0,0,0,0, [], body,1,1374, 
1804,6000256,1140000,0,0,0,0,0, [], wrist,1,1375, 
1805,6000257,2040000,0,0,0,0,0, [], leg,1,1376, 
1806,6007143,0,0,0,0,0,300027, [3], back,1,1377, 
1807,6007144,0,0,0,0,0,300023, [3], sachet,1,1378, 
1808,6007145,0,0,0,0,0,0, [], back,1,1379, 
1809,6007146,0,0,0,0,0,0, [], back,1,1380, 
1810,6000270,0,0,0,0,0,0, [], head,1,1381, 
1811,6000271,0,0,0,0,0,0, [], body,1,1382, 
1812,6000272,0,0,0,0,0,0, [], wrist,1,1383, 
1813,6000273,0,0,0,0,0,0, [], leg,1,1384, 
1814,6000278,0,0,0,0,0,0, [], head,1,1385, 
1815,6000279,0,0,0,0,0,0, [], body,1,1386, 
1816,6000280,0,0,0,0,0,0, [], wrist,1,1387, 
1817,6000281,0,0,0,0,0,0, [], leg,1,1388, 
1818,6007147,0,0,0,0,0,0, [], waist,1,1389, 
1819,6007148,0,0,0,0,0,0, [], waist,1,1390, 
1821,6000290,0,0,0,0,0,0, [], head,1,1391, 
1822,6000291,0,0,0,0,0,0, [], body,1,1392, 
1823,6000292,0,0,0,0,0,0, [], wrist,1,1393, 
1824,6000293,0,0,0,0,0,0, [], leg,1,1394, 
1826,6007153,0,0,0,20162015,20162016,0, [], back,1,1395, 
1827,6000298,0,0,0,0,0,0, [], head,1,1396, 
1828,6000299,0,0,0,0,0,0, [], body,1,1397, 
1829,6000300,0,0,0,0,0,0, [], wrist,1,1398, 
1830,6000301,0,0,0,0,0,0, [], leg,1,1399, 
1831,6000310,0,0,0,0,0,0, [], head,1,1400, 
1832,6000311,0,0,0,0,0,0, [], body,1,1401, 
1833,6000312,0,0,0,0,0,0, [], wrist,1,1402, 
1834,6000313,0,0,0,0,0,0, [], leg,1,1403, 
1835,6007154,0,0,20162019,0,0,300034, [3], back,1,1404, 
1836,6007155,0,0,0,0,0,0, [], headdress,1,1405, 
1838,6007158,0,0,0,0,0,300032, [3], waist,1,1406, 
1839,6007159,0,0,0,0,0,300033, [3], waist,1,1407, 
1840,6000334,0,0,0,20162026,20162027,0, [], head,1,1408, 
1841,6000335,0,0,0,0,0,0, [], body,1,1409, 
1842,6000336,0,0,0,0,0,0, [], wrist,1,1410, 
1843,6000337,0,0,0,0,0,0, [], leg,1,1411, 
1848,6007160,0,0,0,0,0,0, [], head,1,1412, 
1849,6007162,0,0,95125,0,0,23672, [3], back,1,1413, 
1850,6007163,0,0,0,0,0,0, [], back,1,1414, 
1851,6007164,0,0,0,0,0,0, [], waist,1,1415, 
1852,6007165,0,0,0,0,0,0, [], waist,1,1416, 
1853,6007166,0,0,0,0,0,0, [], waist,1,1417, 
1854,6007167,0,0,0,0,0,0, [], face,1,1418, 
1855,6007168,0,0,0,0,0,0, [], face,1,1419, 
1856,6007169,0,0,0,0,0,0, [], face,1,1420, 
1857,6007170,0,0,0,0,0,0, [], face,1,1421, 
1858,6007171,0,0,0,0,0,0, [], waist,1,1422, 
1859,6000318,0,0,0,0,0,0, [], head,1,1423, 
1860,6000319,0,0,0,0,0,0, [], body,1,1424, 
1861,6000320,0,0,0,0,0,0, [], wrist,1,1425, 
1862,6000321,0,0,0,0,0,0, [], leg,1,1426, 
1863,6000326,0,0,0,0,0,0, [], head,1,1427, 
1864,6000327,0,0,0,0,0,0, [], body,1,1428, 
1865,6000328,0,0,0,0,0,0, [], wrist,1,1429, 
1866,6000329,0,0,0,0,0,0, [], leg,1,1430, 
1867,6000346,0,0,0,0,0,0, [], head,1,1431, 
1868,6000347,0,0,0,0,0,0, [], body,1,1432, 
1869,6000348,0,0,0,0,0,0, [], wrist,1,1433, 
1870,6000349,0,0,0,0,0,0, [], leg,1,1434, 
1871,6000355,0,0,0,0,0,0, [], back,1,1435, 
1872,6000357,0,0,0,0,0,0, [], waist,1,1436, 
1873,6000359,0,0,0,0,0,0, [], head,1,1437, 
1874,6000360,0,0,0,0,0,0, [], body,1,1438, 
1875,6000361,0,0,0,0,0,0, [], wrist,1,1439, 
1876,6000362,0,0,0,0,0,0, [], leg,1,1440, 
1877,6000367,0,0,0,0,0,0, [], head,1,1441, 
1878,6000395,0,0,0,0,0,0, [], head,1,1442, 
1879,6000396,0,0,0,0,0,0, [], body,1,1443, 
1880,6000397,0,0,0,0,0,0, [], wrist,1,1444, 
1881,6000398,0,0,0,0,0,0, [], leg,1,1445, 
1990,6000406,0,0,0,0,0,0, [], face,1,1446, 
1991,6000411,0,0,0,0,0,0, [], face,1,1447, 
1992,6000413,0,0,0,0,0,300044, [3], headdress,1,1448, 
1993,6000414,0,0,0,0,0,300045, [3], waist,0,1449, 
1994,6000415,0,0,0,0,0,300046, [3], back,0,1450, 
1995,6000419,0,0,0,0,0,0, [], head,1,1451, 
1996,6000429,0,0,0,0,0,0, [], head,1,1452, 
1997,6000430,0,0,0,0,0,0, [], body,1,1453, 
1998,6000431,0,0,0,0,0,0, [], wrist,1,1454, 
1999,6000432,0,0,0,0,0,0, [], leg,1,1455, 
2004,6000441,0,0,0,0,0,0, [], head,1,1456, 
2005,6000442,0,0,0,0,0,0, [], body,1,1457, 
2006,6000443,0,0,0,0,0,0, [], wrist,1,1458, 
2007,6000444,0,0,0,0,0,0, [], leg,1,1459, 
2008,6000449,0,0,0,0,0,300059, [3], back,1,1460, 
2009,6000451,0,0,0,0,0,0, [], waist,1,1461, 
2010,6000452,0,0,0,0,0,0, [], waist,1,1462, 
2011,6000453,0,0,0,0,0,0, [], waist,1,1463, 
2013,6000464,0,0,0,0,0,300060, [3], sachet,1,1464, 
2014,6000466,0,0,0,0,0,0, [], head,1,1465, 
2015,6000467,0,0,0,0,0,0, [], body,1,1466, 
2016,6000468,0,0,0,0,0,0, [], wrist,1,1467, 
2017,6000469,0,0,0,0,0,0, [], leg,1,1468, 
2018,6000474,0,0,0,0,0,300061, [3], waist,1,1469, 
1900,6000508,0,0,0,0,0,0, [], head,1,1470, 
1901,6000509,0,0,0,0,0,0, [], body,1,1471, 
1902,6000510,0,0,0,0,0,0, [], wrist,1,1472, 
1903,6000511,0,0,0,0,0,0, [], leg,1,1473, 
169,6022900,1280000,0,0,0,0,0, [], assist_weapon,1,1474, 
170,6022901,1280000,0,0,0,0,0, [], assist_weapon,1,1475, 
171,6022902,1280000,0,0,0,0,0, [], assist_weapon,1,1476, 
172,6022903,1280000,0,0,0,0,0, [], assist_weapon,1,1477, 
173,6022904,1280000,0,0,0,0,0, [], assist_weapon,1,1478, 
174,6022905,1280000,0,0,0,0,0, [], assist_weapon,1,1479, 
175,6022906,1280000,0,0,0,0,0, [], assist_weapon,1,1480, 
176,6022907,1280000,0,0,0,0,0, [], assist_weapon,1,1481, 
177,6022908,1280000,0,0,0,0,0, [], assist_weapon,1,1482, 
178,6022909,1280000,0,0,0,0,0, [], assist_weapon,1,1483, 
179,6022910,1280000,0,0,0,0,0, [], assist_weapon,1,1484, 
180,6022911,1280000,0,0,0,0,0, [], assist_weapon,1,1485, 
181,6022912,1280000,0,0,0,0,0, [], assist_weapon,1,1486, 
182,6022913,1280000,0,0,0,0,0, [], assist_weapon,1,1487, 
183,6022914,1280000,0,0,0,0,0, [], assist_weapon,1,1488, 
184,6022915,1280000,0,0,0,0,0, [], assist_weapon,1,1489, 
185,6022916,1280000,0,0,0,0,0, [], assist_weapon,1,1490, 
612,6022082,1280000,0,0,0,0,0, [], assist_weapon,1,1491, 
636,6022123,1280000,0,0,0,0,0, [], assist_weapon,1,1492, 
661,6022164,1280000,0,0,0,0,0, [], assist_weapon,1,1493, 
686,6022205,1280000,0,0,0,0,0, [], assist_weapon,1,1494, 
711,6022287,1280000,0,0,0,0,0, [], assist_weapon,1,1495, 
1299,6022246,1280000,0,0,0,0,0, [], assist_weapon,1,1496, 
186,6022917,1280000,0,0,0,0,0, [], assist_weapon,1,1497, 
187,6022918,1280000,0,0,0,0,0, [], assist_weapon,1,1498, 
188,6022919,1280000,0,0,0,0,0, [], assist_weapon,1,1499, 
189,6022920,1280000,0,0,0,0,0, [], assist_weapon,1,1500, 
190,6022921,1280000,0,0,0,0,0, [], assist_weapon,1,1501, 
191,6022922,1280000,0,0,0,0,0, [], assist_weapon,1,1502, 
192,6022923,1280000,0,0,0,0,0, [], assist_weapon,1,1503, 
508,6021123,1280000,0,0,0,0,0, [], weapon,1,1504, 
193,6021900,1280000,0,0,0,0,0, [], weapon,1,1505, 
194,6021901,1280000,0,0,0,0,0, [], weapon,1,1506, 
195,6021902,1280000,0,0,0,0,0, [], weapon,1,1507, 
196,6021903,1280000,0,0,0,0,0, [], weapon,1,1508, 
197,6021904,1280000,0,0,0,0,0, [], weapon,1,1509, 
198,6021905,1280000,0,0,0,0,0, [], weapon,1,1510, 
199,6021906,1280000,0,0,0,0,0, [], weapon,1,1511, 
200,6021907,1280000,0,0,0,0,0, [], weapon,1,1512, 
201,6021908,1280000,0,0,0,0,0, [], weapon,1,1513, 
202,6021909,1280000,0,0,0,0,0, [], weapon,1,1514, 
203,6021910,1280000,0,0,0,0,0, [], weapon,1,1515, 
204,6021911,1280000,0,0,0,0,0, [], weapon,1,1516, 
205,6021912,1280000,0,0,0,0,0, [], weapon,1,1517, 
206,6021913,1280000,0,0,0,0,0, [], weapon,1,1518, 
207,6021914,1280000,0,0,0,0,0, [], weapon,1,1519, 
208,6021915,1280000,0,0,0,0,0, [], weapon,1,1520, 
209,6021916,1280000,0,0,0,0,0, [], weapon,1,1521, 
324,6021205,1280000,0,0,0,0,0, [], weapon,1,1522, 
483,6021082,1280000,0,0,0,0,0, [], weapon,1,1523, 
562,6021287,1280000,0,0,0,0,0, [], weapon,1,1524, 
1274,6021246,1280000,0,0,0,0,0, [], weapon,1,1525, 
210,6021917,1280000,0,0,0,0,0, [], weapon,1,1526, 
211,6021918,1280000,0,0,0,0,0, [], weapon,1,1527, 
212,6021919,1280000,0,0,0,0,0, [], weapon,1,1528, 
213,6021920,1280000,0,0,0,0,0, [], weapon,1,1529, 
214,6021921,1280000,0,0,0,0,0, [], weapon,1,1530, 
215,6021922,1280000,0,0,0,0,0, [], weapon,1,1531, 
216,6021923,1280000,0,0,0,0,0, [], weapon,1,1532, 
217,6021924,1280000,0,0,0,0,0, [], weapon,1,1533, 
1904,6021925,0,0,0,0,0,0, [], head,1,1534, 
1905,6021926,0,0,0,0,0,0, [], body,1,1535, 
1906,6021927,0,0,0,0,0,0, [], wrist,1,1536, 
1907,6021928,0,0,0,0,0,0, [], leg,1,1537, 
1908,6021933,0,0,0,0,0,0, [], back,1,1538, 
1909,6021935,0,0,0,0,0,0, [], waist,1,1539, 
1910,6021937,0,0,0,0,0,0, [], back,1,1540, 
1911,6021938,0,0,0,0,0,0, [], back,1,1541, 
1912,6021939,0,0,0,0,0,0, [], waist,1,1542, 
1913,6021940,0,0,0,0,0,0, [], back,1,1543, 
1914,6021941,0,0,0,0,0,0, [], waist,1,1544, 
1915,6021942,0,0,0,0,0,0, [], waist,1,1545, 
1916,6021943,0,0,0,0,0,0, [], waist,1,1546, 
1917,6021944,0,0,0,0,0,0, [], back,1,1547, 
1918,6021945,0,0,0,0,0,0, [], waist,1,1548, 
1919,6021946,0,0,0,0,0,0, [], back,1,1549, 
1920,6021947,0,0,0,0,0,0, [], waist,1,1550, 
1921,6021959,1140000,0,0,0,0,0, [], wrist,1,1551, 
1922,6021960,1140000,0,0,0,0,0, [], wrist,1,1552, 
1923,6021961,1140000,0,0,0,0,0, [], wrist,1,1553, 
1924,6021962,1140000,0,0,0,0,0, [], wrist,1,1554, 
1925,6021963,1140000,0,0,0,0,0, [], wrist,1,1555, 
1926,6021964,1140000,0,0,0,0,0, [], wrist,1,1556, 
1927,6021965,1140000,0,0,0,0,0, [], wrist,1,1557, 
1928,6021966,1140000,0,0,0,0,0, [], wrist,1,1558, 
1929,6021967,3840000,0,0,0,0,0, [], body,1,1559, 
1930,6021968,3840000,0,0,0,0,0, [], body,1,1560, 
1931,6021969,3840000,0,0,0,0,0, [], body,1,1561, 
1932,6021970,3840000,0,0,0,0,0, [], body,1,1562, 
1933,6021971,3840000,0,0,0,0,0, [], body,1,1563, 
1934,6021972,3840000,0,0,0,0,0, [], body,1,1564, 
1935,6021973,3840000,0,0,0,0,0, [], body,1,1565, 
1936,6021974,3840000,0,0,0,0,0, [], body,1,1566, 
1937,6021975,3150000,0,0,0,0,0, [], head,1,1567, 
1938,6021976,3150000,0,0,0,0,0, [], head,1,1568, 
1939,6021977,3150000,0,0,0,0,0, [], head,1,1569, 
1940,6021978,3150000,0,0,0,0,0, [], head,1,1570, 
1941,6021979,3150000,0,0,0,0,0, [], head,1,1571, 
1942,6021980,3150000,0,0,0,0,0, [], head,1,1572, 
1943,6021981,3150000,0,0,0,0,0, [], head,1,1573, 
1944,6021982,3150000,0,0,0,0,0, [], head,1,1574, 
1945,6021983,2040000,0,0,0,0,0, [], leg,1,1575, 
1946,6021984,2040000,0,0,0,0,0, [], leg,1,1576, 
1947,6021985,2040000,0,0,0,0,0, [], leg,1,1577, 
1948,6021986,2040000,0,0,0,0,0, [], leg,1,1578, 
1949,6021987,2040000,0,0,0,0,0, [], leg,1,1579, 
1950,6021988,2040000,0,0,0,0,0, [], leg,1,1580, 
1951,6021989,2040000,0,0,0,0,0, [], leg,1,1581, 
1952,6021990,2040000,0,0,0,0,0, [], leg,1,1582, 
1953,6100000,285000,0,0,0,0,0, [], wrist,1,1583, 
1954,6100001,285000,0,0,0,0,0, [], wrist,1,1584, 
1955,6100002,285000,0,0,0,0,0, [], wrist,1,1585, 
1956,6100003,285000,0,0,0,0,0, [], wrist,1,1586, 
1957,6100004,285000,0,0,0,0,0, [], wrist,1,1587, 
1958,6100005,285000,0,0,0,0,0, [], wrist,1,1588, 
1959,6100006,285000,0,0,0,0,0, [], wrist,1,1589, 
1960,6100007,285000,0,0,0,0,0, [], wrist,1,1590, 
1961,6100008,960000,0,0,0,0,0, [], body,1,1591, 
1962,6100009,960000,0,0,0,0,0, [], body,1,1592, 
1963,6100010,960000,0,0,0,0,0, [], body,1,1593, 
1964,6100011,960000,0,0,0,0,0, [], body,1,1594, 
1965,6100012,960000,0,0,0,0,0, [], body,1,1595, 
1966,6100013,960000,0,0,0,0,0, [], body,1,1596, 
1967,6100014,960000,0,0,0,0,0, [], body,1,1597, 
1968,6100015,960000,0,0,0,0,0, [], body,1,1598, 
1969,6100016,787500,0,0,0,0,0, [], head,1,1599, 
1970,6100017,787500,0,0,0,0,0, [], head,1,1600, 
1971,6100018,787500,0,0,0,0,0, [], head,1,1601, 
1972,6100019,787500,0,0,0,0,0, [], head,1,1602, 
1973,6100020,787500,0,0,0,0,0, [], head,1,1603, 
1974,6100021,787500,0,0,0,0,0, [], head,1,1604, 
1975,6100022,787500,0,0,0,0,0, [], head,1,1605, 
1976,6100023,787500,0,0,0,0,0, [], head,1,1606, 
1977,6100024,510000,0,0,0,0,0, [], leg,1,1607, 
1978,6100025,510000,0,0,0,0,0, [], leg,1,1608, 
1979,6100026,510000,0,0,0,0,0, [], leg,1,1609, 
1980,6100027,510000,0,0,0,0,0, [], leg,1,1610, 
1981,6100028,510000,0,0,0,0,0, [], leg,1,1611, 
1982,6100029,510000,0,0,0,0,0, [], leg,1,1612, 
1983,6100030,510000,0,0,0,0,0, [], leg,1,1613, 
1984,6100031,510000,0,0,0,0,0, [], leg,1,1614, 
1987,6100036,0,0,0,0,0,0, [], waist,1,1615, 
71,6100038,3150000,0,0,0,0,0, [], head,1,1616, 
72,6100039,3150000,0,0,0,0,0, [], head,1,1617, 
73,6100040,3150000,0,0,0,0,0, [], head,1,1618, 
74,6100041,3150000,0,0,0,0,0, [], head,1,1619, 
75,6100042,3150000,0,0,0,0,0, [], head,1,1620, 
76,6100043,3150000,0,0,0,0,0, [], head,1,1621, 
77,6100044,3150000,0,0,0,0,0, [], head,1,1622, 
78,6100045,787500,0,0,0,0,0, [], head,1,1623, 
79,6100046,787500,0,0,0,0,0, [], head,1,1624, 
80,6100047,787500,0,0,0,0,0, [], head,1,1625, 
81,6100048,787500,0,0,0,0,0, [], head,1,1626, 
82,6100049,787500,0,0,0,0,0, [], head,1,1627, 
83,6100050,787500,0,0,0,0,0, [], head,1,1628, 
84,6100051,787500,0,0,0,0,0, [], head,1,1629, 
85,6100052,787500,0,0,0,0,0, [], head,1,1630, 
86,6100053,787500,0,0,0,0,0, [], head,1,1631, 
87,6100054,3840000,0,0,0,0,0, [], body,1,1632, 
88,6100055,3840000,0,0,0,0,0, [], body,1,1633, 
89,6100056,3840000,0,0,0,0,0, [], body,1,1634, 
90,6100057,3840000,0,0,0,0,0, [], body,1,1635, 
91,6100058,3840000,0,0,0,0,0, [], body,1,1636, 
92,6100059,3840000,0,0,0,0,0, [], body,1,1637, 
93,6100060,3840000,0,0,0,0,0, [], body,1,1638, 
94,6100061,3840000,0,0,0,0,0, [], body,1,1639, 
95,6100062,960000,0,0,0,0,0, [], body,1,1640, 
96,6100063,960000,0,0,0,0,0, [], body,1,1641, 
97,6100064,960000,0,0,0,0,0, [], body,1,1642, 
98,6100065,960000,0,0,0,0,0, [], body,1,1643, 
99,6100066,960000,0,0,0,0,0, [], body,1,1644, 
100,6100067,960000,0,0,0,0,0, [], body,1,1645, 
101,6100068,960000,0,0,0,0,0, [], body,1,1646, 
102,6100069,960000,0,0,0,0,0, [], body,1,1647, 
103,6100070,1140000,0,0,0,0,0, [], wrist,1,1648, 
104,6100071,1140000,0,0,0,0,0, [], wrist,1,1649, 
105,6100072,1140000,0,0,0,0,0, [], wrist,1,1650, 
106,6100073,1140000,0,0,0,0,0, [], wrist,1,1651, 
107,6100074,1140000,0,0,0,0,0, [], wrist,1,1652, 
108,6100075,1140000,0,0,0,0,0, [], wrist,1,1653, 
109,6100076,1140000,0,0,0,0,0, [], wrist,1,1654, 
110,6100077,1140000,0,0,0,0,0, [], wrist,1,1655, 
111,6100078,285000,0,0,0,0,0, [], wrist,1,1656, 
112,6100079,285000,0,0,0,0,0, [], wrist,1,1657, 
113,6100080,285000,0,0,0,0,0, [], wrist,1,1658, 
114,6100081,285000,0,0,0,0,0, [], wrist,1,1659, 
115,6100082,285000,0,0,0,0,0, [], wrist,1,1660, 
116,6100083,285000,0,0,0,0,0, [], wrist,1,1661, 
117,6100084,285000,0,0,0,0,0, [], wrist,1,1662, 
118,6100085,285000,0,0,0,0,0, [], wrist,1,1663, 
119,6100086,2040000,0,0,0,0,0, [], leg,1,1664, 
120,6100087,2040000,0,0,0,0,0, [], leg,1,1665, 
121,6100088,2040000,0,0,0,0,0, [], leg,1,1666, 
122,6100089,2040000,0,0,0,0,0, [], leg,1,1667, 
123,6100090,2040000,0,0,0,0,0, [], leg,1,1668, 
124,6100091,2040000,0,0,0,0,0, [], leg,1,1669, 
125,6100092,2040000,0,0,0,0,0, [], leg,1,1670, 
126,6100093,2040000,0,0,0,0,0, [], leg,1,1671, 
127,6100094,510000,0,0,0,0,0, [], leg,1,1672, 
128,6100095,510000,0,0,0,0,0, [], leg,1,1673, 
129,6100096,510000,0,0,0,0,0, [], leg,1,1674, 
130,6100097,510000,0,0,0,0,0, [], leg,1,1675, 
131,6100098,510000,0,0,0,0,0, [], leg,1,1676, 
132,6100099,510000,0,0,0,0,0, [], leg,1,1677, 
133,6100100,510000,0,0,0,0,0, [], leg,1,1678, 
134,6100101,510000,0,0,0,0,0, [], leg,1,1679, 
135,6100102,0,0,0,0,0,0, [], head,1,1680, 
136,6100103,0,0,0,0,0,0, [], body,1,1681, 
137,6100104,0,0,0,0,0,0, [], wrist,1,1682, 
138,6100105,0,0,0,0,0,0, [], leg,1,1683, 
139,6100110,0,0,0,0,0,0, [], waist,1,1684, 
1988,6100112,0,0,0,0,0,0, [], back,1,1685, 
1989,6100114,0,0,0,0,0,300062, [3], sachet,1,1686, 
1985,6100126,0,0,0,0,0,300065, [3], back,1,1687, 
382,6100118,0,0,0,0,0,0, [], head,1,1688, 
383,6100119,0,0,0,0,0,0, [], body,1,1689, 
384,6100120,0,0,0,0,0,0, [], wrist,1,1690, 
385,6100121,0,0,0,0,0,0, [], leg,1,1691, 
2100,6100128,0,0,0,0,0,0, [], head,1,1692, 
2101,6100129,0,0,0,0,0,0, [], body,1,1693, 
2102,6100130,0,0,0,0,0,0, [], wrist,1,1694, 
2103,6100131,0,0,0,0,0,0, [], leg,1,1695, 
2104,6100136,0,0,0,0,0,0, [], waist,0,1696, 
2105,6100138,0,0,0,0,0,0, [], waist,1,1697, 
2106,6100140,0,0,0,0,0,0, [], headdress,1,1698, 
2107,6100142,0,0,0,0,0,0, [], waist,1,1699, 
2108,6100144,0,0,0,0,0,0, [], waist,1,1700, 
2109,6100146,0,0,0,0,0,0, [], waist,1,1701, 
2110,6100148,0,0,0,0,0,0, [], head,1,1702, 
2111,6100149,0,0,0,0,0,0, [], body,1,1703, 
2112,6100150,0,0,0,0,0,0, [], wrist,1,1704, 
2113,6100151,0,0,0,0,0,0, [], leg,1,1705, 
2114,6100156,0,0,0,0,0,0, [], waist,1,1706, 
2115,6100158,0,0,0,0,0,0, [], head,1,1707, 
2116,6100159,0,0,0,0,0,0, [], body,1,1708, 
2117,6100160,0,0,0,0,0,0, [], wrist,1,1709, 
2118,6100161,0,0,0,0,0,0, [], leg,1,1710, 
2119,6100166,0,0,0,0,0,300066, [3], back,1,1711, 
2121,6100169,0,0,0,0,0,0, [], waist,1,1712, 
2122,6100171,0,0,0,0,0,0, [], back,1,1713, 
2123,6100173,0,0,0,0,0,0, [], face,1,1714, 
2124,6100174,0,0,0,0,0,0, [], face,1,1715, 
2125,6100175,0,0,0,0,0,0, [], waist,1,1716, 
2126,6100177,0,0,0,0,0,0, [], back,1,1717, 
2127,6100179,0,0,0,0,0,0, [], face,1,1718, 
2128,6100180,0,0,0,0,0,0, [], face,1,1719, 
2129,6100181,0,0,0,0,0,0, [], head,1,1720, 
2130,6100182,0,0,0,0,0,0, [], body,1,1721, 
2131,6100183,0,0,0,0,0,0, [], wrist,1,1722, 
2132,6100184,0,0,0,0,0,0, [], leg,1,1723, 
2133,6100189,0,0,0,0,0,0, [], head,1,1724, 
2134,6100190,0,0,0,0,0,0, [], body,1,1725, 
2135,6100191,0,0,0,0,0,0, [], wrist,1,1726, 
2136,6100192,0,0,0,0,0,0, [], leg,1,1727, 
2137,6100193,0,0,0,0,0,0, [], waist,1,1728, 
2138,6100194,0,0,0,0,0,0, [], back,1,1729, 
2139,6100195,0,0,0,0,0,0, [], waist,1,1730, 
2140,6100196,0,0,0,0,0,0, [], back,1,1731, 
2141,6100197,0,0,0,0,0,0, [], waist,1,1732, 
2142,6100198,0,0,0,0,0,0, [], back,1,1733, 
2143,6100199,0,0,0,0,0,0, [], back,1,1734, 
2144,6100200,0,0,0,0,0,0, [], back,1,1735, 
2145,6100201,0,0,0,0,0,0, [], waist,1,1736, 
2146,6100202,0,0,0,0,0,0, [], waist,0,1737, 
2147,6100203,0,0,0,0,0,0, [], back,1,1738, 
2148,6100204,0,0,0,0,0,0, [], back,0,1739, 
2149,6100205,0,0,0,0,0,0, [], back,1,1740, 
2150,6100206,0,0,0,0,0,300069, [3], sachet,0,1741, 
2151,6100207,0,0,0,0,0,0, [], waist,1,1742, 
2152,6100208,0,0,0,0,0,0, [], waist,1,1743, 
2153,6100209,0,0,0,0,0,0, [], waist,1,1744, 
2154,6100210,0,0,0,0,0,0, [], waist,1,1745, 
2155,6100211,0,0,0,0,0,0, [], waist,1,1746, 
2156,6100212,0,0,0,0,0,0, [], waist,1,1747, 
2157,6100213,0,0,0,0,0,0, [], waist,1,1748, 
2158,6100214,0,0,0,0,0,0, [], waist,1,1749, 
2159,6100215,0,0,0,0,0,0, [], face,1,1750, 
2160,6100216,0,0,0,0,0,0, [], face,1,1751, 
2161,6100217,0,0,0,0,0,0, [], face,1,1752, 
2162,6100218,0,0,0,0,0,0, [], face,1,1753, 
2163,6100219,0,0,0,0,0,0, [], face,1,1754, 
2164,6100220,0,0,0,0,0,0, [], face,1,1755, 
2165,6100221,0,0,0,0,0,0, [], face,1,1756, 
2166,6100222,0,0,0,0,0,0, [], face,1,1757, 
2167,6100223,400000,0,0,0,0,0, [], head,1,1758, 
2168,6100224,480000,0,0,0,0,0, [], body,1,1759, 
2169,6100225,160000,0,0,0,0,0, [], wrist,1,1760, 
2170,6100226,260000,0,0,0,0,0, [], leg,1,1761, 
4001,6100239,0,0,0,0,0,0, [], head,0,1766, 
4002,6100240,0,0,0,0,0,0, [], body,0,1767, 
4003,6100241,0,0,0,0,0,0, [], wrist,0,1768, 
4004,6100242,0,0,0,0,0,0, [], leg,0,1769, 
2179,6100247,0,0,0,0,0,0, [], head,1,1770, 
2180,6100249,0,0,0,0,0,0, [], head,0,1771, 
2181,6100250,0,0,0,0,0,0, [], body,0,1772, 
2182,6100251,0,0,0,0,0,0, [], wrist,0,1773, 
2183,6100252,0,0,0,0,0,0, [], leg,0,1774, 
2184,6100257,0,0,0,0,0,0, [], headdress,1,1775, 
2189,6100271,0,0,0,0,0,0, [], head,1,1776, 
2190,6100272,0,0,0,0,0,0, [], body,1,1777, 
2191,6100273,0,0,0,0,0,0, [], wrist,1,1778, 
2192,6100274,0,0,0,0,0,0, [], leg,1,1779, 
2193,6100261,0,0,0,0,0,300071, [3], sachet,1,1780, 
2194,6100279,0,0,0,0,0,0, [], head,1,1781, 
2195,6100281,0,0,0,0,0,300072, [3], headdress,1,1782, 
2197,6100285,0,0,0,0,0,300073, [3], weapon,1,1783, 
2198,6100287,0,0,0,0,0,300074, [3], assist_weapon,1,1784, 
2199,6100288,0,0,0,0,0,300075, [3], weapon,1,1785, 
2200,6100289,0,0,0,0,0,300076, [3], assist_weapon,1,1786, 
2201,6100290,0,0,0,0,0,300087, [3], weapon,1,1787, 
2202,6100291,0,0,0,0,0,300088, [3], assist_weapon,1,1788, 
2203,6100292,0,0,0,0,0,300077, [3], weapon,1,1789, 
2204,6100293,0,0,0,0,0,300078, [3], assist_weapon,1,1790, 
2205,6100297,0,0,0,0,0,300083, [3], weapon,1,1791, 
2206,6100298,0,0,0,0,0,300084, [3], assist_weapon,1,1792, 
